#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
118000,236.00000000039876,-1940877.165698994,-1547349.2113766738,299.51828069784483,17.3
118500,237.00000000040353,-1942423.3197444528,-1547768.152586327,300.37621428770245,17.3
119000,238.0000000004083,-1938784.0896984413,-1545002.313016499,299.7114675754775,17.3
119500,239.00000000041308,-1938260.6244136654,-1543553.4359010062,300.415808289852,17.3
120000,240.00000000041786,-1939509.4470076151,-1545610.4656783873,299.8006732699121,17.3
120500,241.00000000042263,-1942413.6668389197,-1548231.928020977,300.01588297977924,17.3
121000,242.0000000004274,-1941349.007653676,-1546480.6972170263,300.5384398872426,17.3
121500,243.00000000043218,-1941365.8565757796,-1546859.338907831,300.26307559136444,17.3
122000,244.00000000043696,-1939831.340272447,-1546220.6727155966,299.5812346138891,17.3
122500,245.00000000044173,-1941497.671387067,-1548462.2734586,299.1433908263293,17.3
123000,246.0000000004465,-1943036.303313855,-1547789.1559241076,300.82677669180845,17.3
123500,247.00000000045128,-1941455.271650577,-1547623.1075646854,299.7498179605871,17.3
124000,248.00000000045605,-1940602.9512674343,-1546350.365057471,300.06980567781596,17.3
124500,249.00000000046083,-1941421.795238983,-1547571.888528363,299.7633220595852,17.3
125000,250.0000000004656,-1940158.9046889488,-1547575.6073678667,298.7992922810059,17.3
125500,251.00000000047038,-1940236.225920055,-1547668.8210954801,298.7871963341297,17.3
126000,252.00000000047515,-1941934.6047873683,-1545619.0850996596,301.63992612710484,17.3
126500,253.00000000047993,-1943098.068772817,-1548362.5585687424,300.437364228194,17.3
127000,254.0000000004847,-1940075.6662218086,-1547857.135216212,298.5216647872774,17.3
127500,255.00000000048948,-1941175.6777991094,-1545687.1191769599,301.01051732948366,17.3
128000,256.00000000049425,-1941625.3476417176,-1547101.1228977707,300.27655263384895,17.3
128500,257.000000000499,-1940022.348707592,-1546336.9956896058,299.6380785068497,17.3
129000,258.0000000005038,-1943768.1084712818,-1548942.3242346314,300.5060727474536,17.3
129500,259.0000000005086,-1941299.9122280274,-1546600.2200438848,300.4101027550757,17.3
130000,260.00000000051335,-1943158.5279818997,-1550111.4222678007,299.1523017455784,17.3
130500,261.0000000005181,-1943021.1250559278,-1548777.6423622917,300.0628768954291,17.3
131000,262.0000000005229,-1943409.734676225,-1549211.0689252797,300.0287662471933,17.3
131500,263.0000000005277,-1941458.668627929,-1546585.9167059765,300.54182034859735,17.3
132000,264.00000000053245,-1942521.6485939045,-1548959.4915554584,299.54431274618264,17.3
132500,265.0000000005372,-1940111.0079281852,-1543334.3859985315,301.99087591152653,17.3
133000,266.000000000542,-1940026.2973867115,-1547934.3384873895,298.42532942090924,17.3
133500,267.0000000005468,-1941462.5224339366,-1546256.230758347,300.79568097642954,17.3
134000,268.00000000055155,-1939269.2412539572,-1545357.5400174148,299.81035452565914,17.3
134500,269.0000000005563,-1941720.3703395836,-1547967.2955092452,299.68962229320255,17.3
135000,270.0000000005611,-1939484.878343828,-1544249.963174633,300.8174666196046,17.3
135500,271.0000000005659,-1940817.378559677,-1547515.9024160197,299.34590576502586,17.3
136000,272.00000000057065,-1941595.3821119238,-1546534.6312483428,300.6849083278658,17.3
136500,273.0000000005754,-1942620.009563148,-1548913.4122877864,299.6542477354239,17.3
137000,274.0000000005802,-1942028.009563148,-1548199.5512233113,299.7469974781414,17.3
137500,275.000000000585,-1941989.581953086,-1546989.7886037836,300.6385129201906,17.3
138000,276.00000000058975,-1940678.6920819022,-1546072.029866289,300.339296663866,17.3
138500,277.0000000005945,-1942039.032678498,-1547341.3735412308,300.4085553816349,17.3
139000,278.0000000005993,-1943245.8123167958,-1549347.44734422,299.80020415435706,17.3
139500,279.0000000006041,-1941758.1956891138,-1548781.739378104,299.0985297390077,17.3
140000,280.00000000060885,-1943734.987731669,-1551552.0605745036,298.4945663223493,17.3
140500,281.0000000006136,-1945878.496410977,-1550809.3321905392,300.69131182259343,17.3
141000,282.0000000006184,-1940254.6686784253,-1545366.1269615584,300.5538381282072,17.3
141500,283.0000000006232,-1939494.446232101,-1546159.5132631352,299.37137010798796,17.3
142000,284.00000000062795,-1944948.8588550463,-1549239.3144224915,301.17871196283613,17.3
142500,285.0000000006327,-1943283.9816622846,-1548955.460472422,300.1276005926993,17.3
143000,286.0000000006375,-1941433.1151534375,-1547099.7691091713,300.1312728403242,17.3
143500,287.0000000006423,-1942933.8671303838,-1549167.7364515045,299.6995592373638,17.3
144000,288.00000000064705,-1942312.4217954632,-1546396.0676436597,301.33611702354574,17.3
144500,289.0000000006518,-1940827.776253352,-1547408.23328478,299.43576767195634,17.3
145000,290.0000000006566,-1940189.8010004684,-1546623.215099567,299.54768360015504,17.3
145500,291.0000000006614,-1942818.4466019925,-1547538.9802383918,300.851375004015,17.3
146000,292.00000000066615,-1943054.9267865866,-1548126.9706449062,300.58383686304984,17.3
146500,293.0000000006709,-1940733.308622092,-1545753.8413299753,300.6230425434747,17.3
147000,294.0000000006757,-1938948.3747710623,-1546041.446934007,299.04561088343553,17.3
147500,295.0000000006805,-1939828.4588257242,-1546511.7393057393,299.35750765968044,17.3
148000,296.00000000068525,-1943091.406443501,-1548494.407987079,300.3319414747207,17.3
148500,297.00000000069,-1942153.3585574683,-1548125.7519335244,299.8985713396792,17.3
149000,298.0000000006948,-1940220.7925235908,-1545691.890469613,300.2801125838942,17.3
149500,299.0000000006996,-1939581.9948300105,-1545007.2178978117,300.31502843803116,17.3
150000,300.00000000070435,-1941403.4044470787,-1543046.5825355737,303.1935828006416,17.2
150500,301.0000000007091,-1941414.0901332851,-1547405.0850969215,299.88441347498616,17.2
151000,302.0000000007139,-1940279.8867505565,-1545754.465709567,300.277463148158,17.2
151500,303.00000000071867,-1942437.145365717,-1548816.420845579,299.5888890748232,17.2
152000,304.00000000072345,-1941839.4032085892,-1548609.2408933998,299.2916280572846,17.2
152500,305.0000000007282,-1942823.929492833,-1549302.132721128,299.5135941210635,17.2
153000,306.000000000733,-1942074.9147584662,-1547371.015057629,300.4133051404528,17.2
153500,307.00000000073777,-1941109.534208987,-1548394.6703538704,298.89942895907046,17.2
154000,308.00000000074255,-1942710.4677056894,-1548525.886531766,300.01804632692415,17.2
154500,309.0000000007473,-1938229.5356618892,-1543981.4491514077,300.0663809090349,17.2
155000,310.0000000007521,-1941329.486441534,-1545873.844898048,300.98546379339143,17.2
155500,311.00000000075687,-1941327.4564479794,-1547513.2882695734,299.7361210854085,17.2
156000,312.00000000076164,-1941135.0295024365,-1547092.4205752234,299.90998975108397,17.2
156500,313.0000000007664,-1942744.2945429198,-1547610.63624244,300.7403989478083,17.2
