#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
500,1.0000000000000007,-2050022.3473724201,-1627968.7785906482,300.5904857927487,0
1000,2.0000000000000013,-2055046.6630596537,-1634674.5316960665,299.39295039026155,17.1
1500,2.999999999999891,-2059599.4544529393,-1637634.8702458404,300.5271101492107,17.5
2000,3.999999999999781,-2061668.1607683934,-1641738.1554299898,299.0780641139171,17.6
2500,4.999999999999671,-2064990.786229603,-1643115.705710203,300.46336478853715,17.6
3000,5.999999999999561,-2064952.7782424483,-1644135.087612275,299.71028185313514,17.7
3500,6.999999999999451,-2068979.3365579657,-1649415.8077937323,298.81705608173905,17.7
4000,7.999999999999341,-2069905.7160010487,-1649437.2628092382,299.4615516941711,17.7
4500,8.999999999999675,-2068457.9134402536,-1645932.067409593,300.9268460516659,17.7
5000,10.000000000000009,-2069741.747734163,-1648167.4877618165,300.2491175908739,17.7
5500,11.000000000000343,-2072903.5009196177,-1651980.1185764973,299.7855564762849,17.6
6000,12.000000000000677,-2071980.0620579738,-1651956.4787010476,299.14471125098174,17.6
6500,13.00000000000101,-2076312.4939139131,-1655788.307960791,299.5012450862813,17.6
7000,14.000000000001345,-2072619.2751309238,-1650700.9488032295,300.4941648563133,17.6
7500,15.000000000001679,-2074425.905629063,-1652519.1014050916,300.4859587066404,17.5
8000,16.00000000000201,-2074485.4583462775,-1653135.6530940281,300.08925884700113,17.5
8500,17.000000000001457,-2075674.3722415045,-1654559.9510360372,299.92161613478726,17.4
9000,18.000000000000902,-2076906.3117074817,-1654140.9263055583,301.097448224708,17.4
9500,19.000000000000348,-2079053.036129292,-1658973.8550419388,299.1843084728374,17.4
10000,19.999999999999794,-2079397.3196352907,-1658831.9242172744,299.53059485130666,17.4
10500,20.99999999999924,-2079332.0569205675,-1657838.1470987939,300.1918914646645,17.4
11000,21.999999999998685,-2077455.8623492923,-1656620.1839824466,299.7230928868631,17.3
11500,22.99999999999813,-2079283.6948223747,-1658165.0044313674,299.9246566885235,17.3
12000,23.999999999997577,-2076622.7168769725,-1656686.56267413,299.08244339248614,17.3
12500,24.999999999997023,-2078089.001330303,-1657443.3368531489,299.58776322344,17.2
13000,25.99999999999647,-2079170.9219952282,-1658027.0967873875,299.9425579393623,17.2
13500,26.999999999995914,-2081338.7243147567,-1659757.8814817024,300.25380596563093,17.2
14000,27.99999999999536,-2078947.9510628302,-1659260.1799265775,298.905542657197,17.2
14500,28.999999999994806,-2078329.1962422486,-1657613.7271716744,299.6374787055465,17.2
15000,29.99999999999425,-2080134.9256850313,-1658296.0936034874,300.4375483132118,17.2
15500,30.999999999993697,-2078520.4833666869,-1657936.30472471,299.5439724384961,17.2
16000,31.999999999993143,-2079022.1395598948,-1659841.5124969236,298.5443499209417,17.2
16500,32.999999999994365,-2081506.0046841875,-1662407.1194674298,298.4861326161247,17.2
17000,33.99999999999559,-2078445.3750403821,-1657084.7970033672,300.09693132472796,17.2
17500,34.99999999999681,-2080356.11167139,-1658225.51768889,300.6453438586857,17.2
18000,35.99999999999803,-2079731.2625819892,-1657098.2122130764,301.00319798065743,17.2
18500,36.999999999999254,-2082347.7213432975,-1661275.4214930155,299.8916169129967,17.1
19000,38.000000000000476,-2081395.0917342044,-1660475.522521805,299.78284072904194,17.1
19500,39.0000000000017,-2082914.7817156762,-1660633.1304031413,300.75292829719376,17.1
20000,40.00000000000292,-2081990.9780504648,-1661207.32005169,299.68604349582324,17.1
20500,41.00000000000414,-2081157.2063829172,-1660596.5117842988,299.52724688391356,17.1
21000,42.000000000005365,-2079878.5218125843,-1658779.188827407,299.9108701636541,17.1
21500,43.00000000000659,-2079826.69120905,-1658240.0662636366,300.2579240399501,17.1
22000,44.00000000000781,-2080715.1515861284,-1656771.3373717174,301.93673620950165,17.1
22500,45.00000000000903,-2084494.0455006827,-1664477.4163747039,299.13975838287826,17.1
23000,46.00000000001025,-2078226.9280080795,-1657642.867338716,299.5438884173013,17
23500,47.000000000011475,-2083988.907066388,-1662885.1541382547,299.91401808822735,17
24000,48.0000000000127,-2083113.5701518338,-1661430.1450470686,300.3268660157482,17
24500,49.00000000001392,-2085209.051964555,-1663746.1505363712,300.1698069977098,17
25000,50.00000000001514,-2083622.7801929042,-1662117.9082127407,300.1996988160518,17
25500,51.000000000016364,-2083960.5247360356,-1663233.682540016,299.64557875150143,17
26000,52.000000000017586,-2081656.6411721539,-1659590.244905555,300.599621647012,17
26500,53.00000000001881,-2083348.8520226087,-1663647.988199852,298.9148673905666,17
27000,54.00000000002003,-2082633.650741119,-1660478.6016821275,300.66276099211706,17
27500,55.00000000002125,-2082317.3918935359,-1660425.797194832,300.47512634097154,17
28000,56.000000000022474,-2082281.6067638956,-1661011.6775134357,300.03237041397483,17
28500,57.0000000000237,-2081898.945571702,-1661450.69305934,299.4471645819704,17
29000,58.00000000002492,-2083548.2556775045,-1662318.5452712516,300.003726178237,16.9
29500,59.00000000002614,-2085155.8975900393,-1663792.6761316555,300.09881399406703,17
30000,60.00000000002736,-2084736.5377318244,-1663531.9352549692,299.9858440768805,17
30500,61.000000000028585,-2082549.8692303263,-1660857.3811785718,300.3333207310727,17
31000,62.00000000002981,-2083126.3704777956,-1661565.176282405,300.2398120227353,17
31500,63.00000000003103,-2082384.5502691008,-1658555.7454712628,301.854825430976,17
32000,64.00000000003224,-2084906.2560494207,-1663517.688429654,300.11686576646406,17
32500,65.00000000002991,-2084260.0813484602,-1663120.2352536328,299.9397239779836,16.9
33000,66.00000000002758,-2083451.3760146461,-1662796.1954995422,299.5945406343703,16.9
33500,67.00000000002525,-2083805.930025844,-1662430.1765805238,300.10773939197804,16.9
34000,68.00000000002292,-2084791.5400575716,-1664722.1082812333,299.1773649226559,16.9
34500,69.00000000002059,-2085841.3901644628,-1664356.4092132493,300.18553223982246,16.9
35000,70.00000000001826,-2084242.325075144,-1662379.4788042703,300.454651442697,16.9
35500,71.00000000001593,-2085142.894667277,-1663701.6077858252,300.1544129160508,16.9
36000,72.0000000000136,-2084802.3464504667,-1662416.2569987588,300.82731011341656,16.9
36500,73.00000000001127,-2083107.7001415808,-1662277.3495572663,299.71929839048227,16.9
37000,74.00000000000894,-2083369.9478504695,-1662139.7719987116,300.0040576728643,16.9
37500,75.00000000000661,-2087057.92960627,-1667286.0193529823,298.9654673206389,16.9
38000,76.00000000000428,-2084409.0170568042,-1663453.9236180312,299.8081414141986,16.9
38500,77.00000000000195,-2084905.7922588047,-1662933.4288506284,300.53265056873073,16.9
