#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
25500,51.000000000016364,-126329.6015625,-70869.9489837992,305.6595312588127,78.8
26000,52.000000000017586,-126458.6875,-71984.84939271584,300.22632756512263,78.9
26500,53.00000000001881,-127011.265625,-72976.28700845203,297.8076036822684,78.7
27000,54.00000000002003,-126518.5859375,-72357.36731716199,298.5033610227929,78.6
27500,55.00000000002125,-126596.375,-72590.66121495632,297.6463139109833,78.6
28000,56.000000000022474,-126757.3203125,-72003.77307765954,301.76791242623125,78.5
28500,57.0000000000237,-126071.875,-72240.47915493743,296.68558052468916,78.5
29000,58.00000000002492,-126578.5078125,-72029.34366281601,300.6414784314004,78.3
29500,59.00000000002614,-126378.0625,-72201.41318506736,298.5884055309622,78.1
30000,60.00000000002736,-127011.9140625,-72274.11211212841,301.6811340919555,77.9
30500,61.000000000028585,-126184.9765625,-71518.64098512923,301.28725535206985,77.7
31000,62.00000000002981,-126763.296875,-72139.00424289529,301.0555404684519,77.6
31500,63.00000000003103,-125430.0390625,-71697.39533912344,296.1413195020922,77.5
32000,64.00000000003224,-126297.4375,-72135.1775079965,298.5091004236067,77.3
32500,65.00000000002991,-126523.828125,-72612.11745356442,297.12822650317725,77.2
33000,66.00000000002758,-125996.1328125,-70979.04042332136,303.22041139791565,77.1
33500,67.00000000002525,-126181.0625,-71588.54364370904,300.8804229375988,77
34000,68.00000000002292,-126351.65625,-72151.9690842072,298.71537601072015,76.9
34500,69.00000000002059,-126473.890625,-72002.75880847266,300.2114121531841,76.8
35000,70.00000000001826,-126379.9921875,-72067.20487634116,299.3387145245853,76.8
35500,71.00000000001593,-126402.4609375,-71860.3666926981,300.6025134593564,76.7
36000,72.0000000000136,-126457.9140625,-71940.60780045952,300.465897327819,76.6
36500,73.00000000001127,-126460.296875,-72497.7906851964,297.4081801922557,76.5
37000,74.00000000000894,-127109.21875,-73006.91347871628,298.17866683847103,76.4
