#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
50500,100.99999999994601,-1857949.7253418993,-1480502.2427945877,299.2435521396033,17.9
51000,101.99999999994368,-1856947.6658191513,-1477984.9303201356,300.44485747776025,17.9
51500,102.99999999994135,-1855200.6874501258,-1477260.8674020974,299.63388146852543,17.9
52000,103.99999999993902,-1856272.1387787089,-1477399.4191497588,300.3734921356851,17.8
52500,104.99999999993669,-1857270.8592636175,-1478411.105955649,300.36321232689556,17.8
53000,105.99999999993436,-1855177.1231871638,-1475276.1253618808,301.1887197747244,17.8
53500,106.99999999993203,-1855484.4908436276,-1478489.403823585,298.8848891445864,17.8
54000,107.9999999999297,-1859388.753494151,-1480709.545365982,300.2200745834397,17.8
54500,108.99999999992737,-1854572.6924849786,-1476154.9417264066,300.01278897251643,17.8
55000,109.99999999992504,-1855560.7114917412,-1477205.8252026236,299.96294949017056,17.8
55500,110.99999999992271,-1854769.373104265,-1477969.667969986,298.7299887353292,17.8
56000,111.99999999992038,-1855209.1396372505,-1477341.86214111,299.5763691206838,17.9
56500,112.99999999991805,-1858057.6565703582,-1479240.4204502567,300.3295043412483,17.8
57000,113.99999999991572,-1856462.4265543316,-1477193.365376145,300.68771506347775,17.8
57500,114.99999999991338,-1857573.1815124396,-1480531.3531913152,298.9219460428677,17.8
58000,115.99999999991105,-1857379.9423756562,-1477641.0267431033,301.0602196433583,17.8
58500,116.99999999990872,-1856752.4722193982,-1478396.4846199881,299.9638226182722,17.8
59000,117.9999999999064,-1857580.2033621091,-1479185.600734906,299.99443693845467,17.8
59500,118.99999999990406,-1856393.8754117005,-1477845.6838409854,300.1162035501054,17.8
60000,119.99999999990173,-1855527.619389534,-1476441.6685510897,300.5425436395537,17.8
60500,120.9999999998994,-1855198.0598689094,-1475584.057512237,300.9611873432047,17.8
61000,121.99999999989707,-1859742.5254098456,-1481229.7879607626,300.08809522302494,17.8
61500,122.99999999989474,-1856776.302508153,-1477155.4759916223,300.96659759477814,17.8
62000,123.99999999989241,-1858659.5088881701,-1480045.7143045873,300.1682141727995,17.8
62500,124.99999999989008,-1857528.6330710556,-1478195.7696229767,300.7382980419318,17.8
63000,125.99999999988775,-1855239.1713522188,-1475931.4651833535,300.7183531384893,17.8
63500,126.99999999988542,-1855654.794326732,-1477590.201081162,299.73280271338876,17.8
64000,127.99999999988309,-1855592.648281414,-1477291.2997783343,299.9205042812118,17.8
64500,128.99999999988785,-1857447.6871808246,-1479248.5136038216,299.839499136834,17.8
65000,129.99999999989262,-1857579.9526808169,-1480677.9532270664,298.8110885357989,17.8
65500,130.9999999998974,-1855048.7738320362,-1475822.927820854,300.65345371407545,17.8
66000,131.99999999990217,-1857993.7514060251,-1478206.778804529,301.09831961423276,17.8
66500,132.99999999990695,-1860982.601193307,-1484214.554011935,298.7048900428771,17.8
67000,133.99999999991172,-1860085.8823293,-1482537.484642262,299.3235585147222,17.8
67500,134.9999999999165,-1855942.9210202005,-1477366.1459677422,300.1388647758517,17.8
68000,135.99999999992127,-1855486.6912943702,-1476224.083800027,300.6825985284182,17.8
68500,136.99999999992605,-1859198.8555281796,-1480661.3108223306,300.10776262571454,17.8
69000,137.99999999993082,-1859442.032057399,-1481009.4942200063,300.0245122934992,17.8
69500,138.9999999999356,-1858718.5358522385,-1481429.1902432186,299.11817983927824,17.8
70000,139.99999999994037,-1858957.8754558284,-1481359.4612397533,299.36321204138966,17.8
