#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
500,1.0000000000000007,-2985231.602939382,-2386140.308034349,300.8230338467569,0
1000,2.0000000000000013,-2995660.9322779886,-2397725.507118534,300.2426344209036,10.5
1500,2.999999999999891,-2997313.6741221733,-2399740.361242905,300.06080618262797,10.7
2000,3.999999999999781,-3001733.8756344803,-2404190.8361408394,300.04560494070245,10.7
2500,4.999999999999671,-3005448.10102237,-2407212.6705594123,300.39327674593386,10.7
3000,5.999999999999561,-3007154.162687756,-2409816.110282842,299.94267432152196,10.7
3500,6.999999999999451,-3008525.3842017427,-2409474.9425056735,300.80252013479424,10.7
4000,7.999999999999341,-3010274.181939341,-2414809.3018588475,299.0020941689774,10.7
4500,8.999999999999675,-3010638.8036589697,-2415474.7838554457,298.8510225342339,10.6
5000,10.000000000000009,-3013348.936987065,-2415390.48234379,300.2541982664302,10.6
5500,11.000000000000343,-3011903.9021290503,-2414869.541104278,299.7901810986955,10.6
6000,12.000000000000677,-3013240.004921846,-2414954.745780904,300.4182973299605,10.6
6500,13.00000000000101,-3013004.1629971527,-2415835.8153329985,299.8574601055791,10.6
7000,14.000000000001345,-3011976.026555393,-2413570.4027082017,300.4787363255023,10.5
7500,15.000000000001679,-3012688.798347734,-2414526.574080821,300.35651755717925,10.6
8000,16.00000000000201,-3012221.2753603794,-2414179.6301875077,300.29597091062226,10.5
8500,17.000000000001457,-3014613.1665785164,-2416450.775617758,300.35660125952774,10.5
9000,18.000000000000902,-3015942.090396695,-2417947.4099872853,300.2723883903142,10.5
9500,19.000000000000348,-3015205.170617059,-2417572.3218058217,300.09070109151764,10.5
10000,19.999999999999794,-3017548.835600119,-2419105.0586814433,300.49789421147426,10.5
10500,20.99999999999924,-3019090.543828588,-2424488.478599462,298.56884704379985,10.5
11000,21.999999999998685,-3013945.917944491,-2418410.1468096543,299.03769085052073,10.5
11500,22.99999999999813,-3019350.0466304496,-2421053.6847774433,300.42387235926816,10.5
12000,23.999999999997577,-3019688.188285861,-2421188.489020684,300.5259746227197,10.5
12500,24.999999999997023,-3018766.8892644495,-2421215.8428111826,300.0496254930074,10.5
13000,25.99999999999647,-3018533.4161477014,-2422307.8514769957,299.38405840076337,10.5
13500,26.999999999995914,-3018641.6843854114,-2422104.700452281,299.54043204217254,10.5
14000,27.99999999999536,-3020174.7930941433,-2422061.0988067063,300.3321490915005,10.5
14500,28.999999999994806,-3016528.675297804,-2419416.064975319,299.8294725912186,10.4
15000,29.99999999999425,-3018151.8455842026,-2418381.507011344,301.1640035420384,10.5
15500,30.999999999993697,-3018995.706543524,-2420150.913318497,300.69925741425226,10.4
16000,31.999999999993143,-3019946.8353128284,-2421419.043932616,300.5400805784296,10.4
16500,32.999999999994365,-3019910.0872324035,-2424191.4917491125,299.1294928440246,10.4
17000,33.99999999999559,-3020057.6282780357,-2423503.471723397,299.5490549685033,10.4
17500,34.99999999999681,-3018636.447515618,-2420083.5197809995,300.5527023515324,10.4
18000,35.99999999999803,-3023108.0540406182,-2422645.245661835,301.51171493366945,10.4
18500,36.999999999999254,-3021642.033581361,-2424659.3669550726,299.76422367631767,10.4
19000,38.000000000000476,-3021031.0508421957,-2422434.907917112,300.5744020904779,10.4
19500,39.0000000000017,-3020804.118542034,-2422831.251588477,300.26143515159424,10.4
20000,40.00000000000292,-3018720.9346368685,-2422392.9900523582,299.4354666527903,10.4
20500,41.00000000000414,-3022502.9127868265,-2425723.646004197,299.6620900640054,10.4
21000,42.000000000005365,-3022791.882846959,-2425350.388485467,299.9946158594301,10.4
21500,43.00000000000659,-3020708.5125624463,-2423571.8742302964,299.8415378287311,10.4
22000,44.00000000000781,-3021911.6388858557,-2425302.5162839536,299.576655191102,10.4
22500,45.00000000000903,-3020793.213143021,-2423898.5075406292,299.7200556132963,10.4
23000,46.00000000001025,-3021643.0077663884,-2425086.1812519925,299.55039564128765,10.4
23500,47.000000000011475,-3017649.224149663,-2419747.474672087,300.22572477645406,10.4
24000,48.0000000000127,-3020456.3455131687,-2422217.4339236002,300.39502473172024,10.4
24500,49.00000000001392,-3022327.7327796817,-2424201.8649029788,300.33826184274045,10.4
25000,50.00000000001514,-3023625.4578416646,-2426314.641873293,299.92899802954184,10.4
25500,51.000000000016364,-3020865.238378525,-2424574.4100014605,299.4168294096462,10.4
26000,52.000000000017586,-3025267.7064466886,-2428132.535575223,299.8408009694596,10.4
26500,53.00000000001881,-3022593.093782317,-2425249.4313668804,299.94549128848445,10.4
27000,54.00000000002003,-3020676.0167446434,-2423266.537014041,299.97854028217915,10.4
27500,55.00000000002125,-3020332.0755719393,-2423017.364249711,299.9309540121694,10.4
28000,56.000000000022474,-3021227.955151271,-2423014.644140158,300.38216985677116,10.4
28500,57.0000000000237,-3023740.030640807,-2427609.4688937883,299.3363543730619,10.4
29000,58.00000000002492,-3020182.0230518878,-2421783.1521140477,300.47534547222904,10.4
29500,59.00000000002614,-3023460.786831245,-2427541.353844682,299.230339822704,10.4
30000,60.00000000002736,-3022109.394972082,-2426783.516089739,298.9322971906346,10.4
30500,61.000000000028585,-3020434.852603283,-2421135.881295458,300.92731485714285,10.4
31000,62.00000000002981,-3023188.705308836,-2425553.15537808,300.09205741062186,10.4
31500,63.00000000003103,-3020858.4633684494,-2421204.547617643,301.1055438935063,10.4
32000,64.00000000003224,-3021923.1644130573,-2425951.867077542,299.25638258268583,10.4
32500,65.00000000002991,-3022672.1352205873,-2426643.6128241494,299.285117128798,10.4
33000,66.00000000002758,-3022582.2568277307,-2424047.393228855,300.5436317671921,10.4
33500,67.00000000002525,-3022303.084639501,-2425088.6897049006,299.8805819230946,10.4
34000,68.00000000002292,-3023508.2864267267,-2426032.2138729542,300.0119786834192,10.4
34500,69.00000000002059,-3023326.141616825,-2426104.060723139,299.8844412906899,10.4
35000,70.00000000001826,-3023681.924551267,-2427280.1200298737,299.4725541058746,10.4
35500,71.00000000001593,-3022712.3669894636,-2426166.8183726296,299.54473264569936,10.4
36000,72.0000000000136,-3022628.743906684,-2425155.063347111,300.010777586094,10.4
36500,73.00000000001127,-3024568.6307677366,-2428610.9515493643,299.2495444874757,10.4
37000,74.00000000000894,-3024494.102657784,-2427488.220480479,299.77588095217624,10.4
37500,75.00000000000661,-3024309.0468545333,-2427542.9557099817,299.6554741517843,10.3
38000,76.00000000000428,-3019503.3960442916,-2421550.318724677,300.2514981390353,10.3
38500,77.00000000000195,-3021630.446709279,-2423699.7720574243,300.24024903803996,10.3
39000,77.99999999999962,-3024788.6412824616,-2426037.379201675,300.65229241441233,10.3
39500,78.99999999999729,-3025454.304839108,-2427585.7769071674,300.2090431684385,10.3
40000,79.99999999999496,-3026349.311296981,-2428598.272353285,300.1500481635237,10.3
40500,80.99999999999262,-3025477.5497433357,-2427495.3036828088,300.26614470327235,10.3
41000,81.9999999999903,-3025875.025220532,-2428896.333216036,299.7622278907067,10.3
41500,82.99999999998796,-3024899.219886303,-2429312.3965121983,299.0633258240745,10.3
42000,83.99999999998563,-3025729.5845465995,-2429951.533598145,299.1593473479397,10.3
42500,84.9999999999833,-3024116.7666477934,-2428170.1549720615,299.24398711786824,10.3
43000,85.99999999998097,-3024452.797010105,-2426488.7495764643,300.25700658659764,10.3
43500,86.99999999997864,-3027285.454045076,-2431101.871863621,299.36297764079876,10.3
44000,87.99999999997631,-3026006.479287427,-2431102.7835714896,298.7203054257108,10.3
44500,88.99999999997398,-3027028.0268267505,-2428921.225656638,300.3286878352881,10.3
45000,89.99999999997165,-3024915.8871987835,-2427447.3940693196,300.00817281036683,10.2
45500,90.99999999996932,-3027254.7099453993,-2428076.6474947603,300.86660262589055,10.2
46000,91.99999999996699,-3022823.8926452585,-2423148.7351345997,301.11621006525263,10.2
