#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
500,1.0000000000000007,-124965.171875,-70347.79359191284,301.0450231579642,0
1000,2.0000000000000013,-124649.4296875,-70394.43508781528,299.04760387876496,81.4
1500,2.999999999999891,-125359.6328125,-71279.60991242342,298.0831789829469,79
2000,3.999999999999781,-125718.9921875,-71345.38743610703,299.7013700790154,80
2500,4.999999999999671,-125405.6484375,-71844.27560856659,295.2244364437334,79.7
3000,5.999999999999561,-125917.21875,-71686.3887033877,298.91441150176024,79.5
3500,6.999999999999451,-125294.875,-70605.4104606742,301.44235472826125,79.1
4000,7.999999999999341,-125523.703125,-70322.12653218047,304.2650604283486,79.6
4500,8.999999999999675,-125868.171875,-71750.18100989453,298.2924542588882,79.5
5000,10.000000000000009,-126031.796875,-71629.01629990956,299.86218403231675,79.8
5500,11.000000000000343,-126067.609375,-71649.94777903717,299.9442065938891,78.6
6000,12.000000000000677,-126373.6875,-71870.73190950893,300.4143377749374,78.9
6500,13.00000000000101,-126265.9609375,-71341.37046612613,302.7383431825509,78.8
7000,14.000000000001345,-124564.1875,-69840.58454481186,301.63052194750395,78.8
7500,15.000000000001679,-125663.7265625,-71290.52201577969,299.69916419457473,79.1
8000,16.00000000000201,-126172.171875,-71465.24452941585,301.53860780886873,79.3
8500,17.000000000001457,-126194.0078125,-72317.04171895847,296.9639520455262,79.3
9000,18.000000000000902,-126141.9609375,-71382.78465625504,301.82659823500126,79.5
9500,19.000000000000348,-126648.5390625,-72468.63700050901,298.6337020134679,79.6
10000,19.999999999999794,-126812.703125,-72103.90390106704,301.5489253978593,79.3
10500,20.99999999999924,-126761.96875,-72065.46343891928,301.4811626931003,79.5
11000,21.999999999998685,-126214.015625,-71509.42067458853,301.52575190144796,79.2
11500,22.99999999999813,-127267.953125,-72981.6356716057,299.2202520269696,79.1
12000,23.999999999997577,-126703.0546875,-72382.2551621967,299.4103134408035,79
12500,24.999999999997023,-126527.3046875,-71301.65667396737,304.39773946996166,79
13000,25.99999999999647,-126246.203125,-71517.95545785595,301.6561230924561,79.1
13500,26.999999999995914,-126781.453125,-72211.18909825664,300.78533452335824,79
14000,27.99999999999536,-126556.4921875,-71725.97058666265,302.2198458434379,78.8
14500,28.999999999994806,-126632.6640625,-72000.66495830566,301.12561152685265,78.7
15000,29.99999999999425,-126671.015625,-72581.80173464067,298.1338387174397,78.6
15500,30.999999999993697,-126401.359375,-71968.11151630827,300.0301163715398,78.6
16000,31.999999999993143,-127313.328125,-73155.12773685879,298.5140847577145,78.6
16500,32.999999999994365,-126706.640625,-73218.62681394,294.82008955033103,78.4
17000,33.99999999999559,-126704.0,-72401.09740807593,299.31166749892606,78.3
17500,34.99999999999681,-126501.171875,-71461.56667134119,303.3722918236732,78.4
18000,35.99999999999803,-126547.375,-72146.25979031622,299.8530047201056,78.3
18500,36.999999999999254,-127438.6875,-72756.476697254,301.40237292457005,78.4
19000,38.000000000000476,-127511.7890625,-74284.37603802705,293.38368648047924,78.5
19500,39.0000000000017,-127074.9375,-72932.3513582492,298.42802073717814,78.4
20000,40.00000000000292,-126384.9921875,-72338.5080329103,297.8983170813109,78.5
20500,41.00000000000414,-127088.453125,-73393.65897097578,295.95984021382185,78.4
21000,42.000000000005365,-126917.578125,-73027.00045688666,297.03897755775324,78.5
21500,43.00000000000659,-127367.2890625,-72936.54319792485,300.0163256532658,78.5
22000,44.00000000000781,-126922.953125,-72192.71375837282,301.6671011224508,78.4
22500,45.00000000000903,-126418.34375,-71806.93262047105,301.01213285935245,78.3
23000,46.00000000001025,-127048.328125,-72083.08771191351,302.96240122101653,78.2
23500,47.000000000011475,-127346.7265625,-73319.27381521324,297.7934180430863,77.9
24000,48.0000000000127,-126560.1953125,-72304.3532567008,299.05227496429904,77.8
24500,49.00000000001392,-128010.6796875,-73827.72573243454,298.65052371473155,77.5
25000,50.00000000001514,-126743.0859375,-71730.7600811983,303.221931040805,77.4
25500,51.000000000016364,-126991.1796875,-72435.97258278495,300.70234241382843,77.3
26000,52.000000000017586,-126434.421875,-72080.10290290695,299.59506897012903,77.1
26500,53.00000000001881,-127547.4296875,-72528.17049451926,303.2601468352411,77
27000,54.00000000002003,-126915.921875,-72336.40253641095,300.83634879128005,76.9
27500,55.00000000002125,-127076.3515625,-72532.36475575459,300.6404973570298,76.7
28000,56.000000000022474,-127229.96875,-73072.12798359871,298.512102561966,76.7
28500,57.0000000000237,-126210.828125,-71648.9941349153,300.73886908212137,76.6
29000,58.00000000002492,-126733.703125,-72218.78090191039,300.48029654668727,76.4
29500,59.00000000002614,-127130.5703125,-72571.8851343937,300.7215131744458,76.4
30000,60.00000000002736,-127596.8828125,-73040.02908571891,300.71141841479346,76.3
30500,61.000000000028585,-126750.2265625,-72989.96686977986,296.32067911221446,76.2
31000,62.00000000002981,-127481.125,-72644.45675484551,302.2537254755067,76.2
31500,63.00000000003103,-127330.3046875,-72933.29677264346,299.8303657596639,76.1
32000,64.00000000003224,-126887.5,-72009.26849034661,302.48281764940674,76
32500,65.00000000002991,-127514.59375,-72559.33035257913,302.9074090004721,75.9
33000,66.00000000002758,-127151.5390625,-73255.70564250859,297.0679466880115,75.9
33500,67.00000000002525,-127052.9921875,-73241.7525712821,296.6016748819204,75.8
34000,68.00000000002292,-126877.234375,-71899.52645559201,303.0311207540162,75.8
34500,69.00000000002059,-127103.640625,-72222.37990172952,302.49951434397855,75.7
35000,70.00000000001826,-126745.4765625,-72422.02737614588,299.42491808308915,75.7
