#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
500,1.0000000000000007,-123288.0234375,-68812.98771012772,300.2329281112447,0
1000,2.0000000000000013,-121762.09375,-67361.04451621557,299.8251600150156,81.8
1500,2.999999999999891,-122700.515625,-68067.20092106028,301.10526458535213,80
2000,3.999999999999781,-123191.2890625,-69082.7074635271,298.2132581005922,81
2500,4.999999999999671,-122605.2578125,-68379.5257782978,298.85891932373346,80.5
3000,5.999999999999561,-121554.3828125,-67070.70859538566,300.280538159317,80.9
3500,6.999999999999451,-123788.1484375,-69114.16649792419,301.32939740270945,81.3
4000,7.999999999999341,-123146.0859375,-68258.6432146146,302.50586209252987,80.9
4500,8.999999999999675,-123173.640625,-68441.54583566659,301.64967972672537,81.2
5000,10.000000000000009,-122917.953125,-68799.39648063836,298.26823442222496,81.4
5500,11.000000000000343,-123722.2109375,-69372.43784714048,299.5425574159139,80
6000,12.000000000000677,-123063.1171875,-68641.6709820393,299.9375755912369,80.2
6500,13.00000000000101,-123161.109375,-68594.5798243517,300.73718585241863,80.1
7000,14.000000000001345,-123849.984375,-68751.1865287869,303.67072167822266,80.3
7500,15.000000000001679,-123508.203125,-68328.29044354777,304.11777681406477,80.5
8000,16.00000000000201,-123007.0390625,-68652.52682347642,299.56867669167326,80.4
8500,17.000000000001457,-123522.171875,-69212.85527263628,299.31958611006905,80.5
9000,18.000000000000902,-123721.7109375,-69814.50986137777,297.10337238445214,80.7
9500,19.000000000000348,-124560.0234375,-69848.37131371698,301.53701231394365,80.6
10000,19.999999999999794,-123509.8828125,-68551.76282218425,302.8953917673283,80.7
10500,20.99999999999924,-123231.515625,-69176.20462949411,297.9196632631111,80.8
11000,21.999999999998685,-123810.2578125,-69201.50333664205,300.96990369767923,80.7
11500,22.99999999999813,-124045.9140625,-69464.6854485469,300.818198058424,80.8
12000,23.999999999997577,-123582.09375,-69558.4096201621,297.7453554107216,80.7
12500,24.999999999997023,-123637.984375,-69692.58130839141,297.31391828516155,80.8
13000,25.99999999999647,-123799.734375,-69156.66325937305,301.15903593234816,80.8
13500,26.999999999995914,-123938.1953125,-69895.52477068338,297.84999684852124,80.8
14000,27.99999999999536,-123388.03125,-68881.6825765823,300.40550583154317,80.8
14500,28.999999999994806,-124494.546875,-70164.32200162928,299.4348196540651,80.9
15000,29.99999999999425,-123746.5546875,-69185.6950879757,300.70593656537403,80.8
