#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
33500,67.00000000002525,-125729.9375,-71397.60864742543,299.44641549477683,77.5
34000,68.00000000002292,-124759.5703125,-70787.05370854132,297.4633514447984,77.4
34500,69.00000000002059,-124940.96875,-70747.92929495382,298.67873791335967,77.4
35000,70.00000000001826,-125556.515625,-70349.33011892089,304.2680878673071,77.3
35500,71.00000000001593,-125592.6875,-70258.151561731,304.9699652069375,77.3
36000,72.0000000000136,-125164.6328125,-70120.77857708788,303.36790625219265,77.3
36500,73.00000000001127,-125327.2734375,-71151.45947514195,298.5838015808018,77.2
37000,74.00000000000894,-125202.5546875,-71192.89102616138,297.6680832023637,77.2
37500,75.00000000000661,-125407.6875,-70507.09829800518,302.57831740833956,77.1
38000,76.00000000000428,-125490.515625,-71552.85296043521,297.27125794470766,76.9
38500,77.00000000000195,-125375.78125,-70975.82673480909,299.8191265987103,76.9
39000,77.99999999999962,-125039.5859375,-71141.18320943031,297.05488129558756,76.8
39500,78.99999999999729,-125870.5625,-71654.9169062727,298.8033290608256,76.8
40000,79.99999999999496,-124863.9921875,-70587.0541976695,299.1411350908228,76.7
40500,80.99999999999262,-125070.3046875,-71117.86841720622,297.3526809827571,76.7
41000,81.9999999999903,-125740.3671875,-70954.07540303085,301.94838026592043,76.7
41500,82.99999999998796,-125270.125,-70595.97223582328,301.33033888295705,76.6
42000,83.99999999998563,-125554.328125,-71320.09594495525,298.90576690522846,76.6
42500,84.9999999999833,-124567.015625,-69969.4489511667,300.9082434065727,76.6
43000,85.99999999998097,-125091.0859375,-70615.29424745543,300.2370945130399,76.5
43500,86.99999999997864,-125450.2578125,-71052.06518582685,299.8094161516838,76.5
44000,87.99999999997631,-125469.765625,-70592.60114797828,302.449214716162,76.5
44500,88.99999999997398,-125703.1171875,-70745.47068525164,302.8927821920063,76.4
45000,89.99999999997165,-125493.8203125,-71340.93435843756,298.45743648577366,76.4
45500,90.99999999996932,-125970.125,-71690.94793624827,299.1534754906161,76.4
46000,91.99999999996699,-125759.171875,-71025.07998744736,301.6606865051162,76.3
46500,92.99999999996466,-125027.578125,-70919.23410704243,298.2119487000026,76.3
47000,93.99999999996233,-125264.21875,-70672.51899699564,300.87590854353044,76.2
47500,94.99999999996,-125572.8671875,-71016.30503350124,300.68225168593705,76.2
48000,95.99999999995767,-126148.140625,-71546.2832252807,300.9318912514851,76.2
48500,96.99999999995534,-125763.09375,-71752.58281393955,297.67275286007487,76.1
49000,97.999999999953,-125473.484375,-71063.89609666076,299.8722219823137,76
49500,98.99999999995067,-125237.84375,-69481.92683411641,307.29235826405744,76
50000,99.99999999994834,-125178.7265625,-71178.32987476606,297.6170093373737,75.9
