#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
500,1.0000000000000007,-125086.3515625,-71156.38919298723,297.2560617298167,0
1000,2.0000000000000013,-125246.3046875,-70664.92354738107,300.8466108379454,80.4
1500,2.999999999999891,-125627.3515625,-71544.69219901692,298.09771088125865,78.5
2000,3.999999999999781,-125210.90625,-70399.5450627385,302.1142357367286,79.1
2500,4.999999999999671,-125675.5625,-71076.97204862768,300.94146668177507,78.5
3000,5.999999999999561,-125269.78125,-71275.04291340197,297.6130997848143,79
3500,6.999999999999451,-125441.6015625,-70709.41040109133,301.6778592020888,79.3
4000,7.999999999999341,-125948.96875,-71542.22128151054,299.8840491154224,78.3
4500,8.999999999999675,-125732.2734375,-71050.55638302863,301.3996514380131,78.6
5000,10.000000000000009,-124981.2890625,-70897.24737556581,298.1053300971279,78.9
5500,11.000000000000343,-125582.453125,-71517.16380419378,298.0019691033796,77.1
6000,12.000000000000677,-125640.8359375,-72060.41615296353,295.32942118248985,77.4
6500,13.00000000000101,-125318.0,-70798.45696454681,300.505765959697,77.4
7000,14.000000000001345,-125558.8671875,-70957.2877963261,300.957941391475,77.7
7500,15.000000000001679,-126007.1640625,-71400.20222544984,300.98760884521226,78
8000,16.00000000000201,-125333.046875,-70509.30371570284,302.1824838140877,77.9
8500,17.000000000001457,-126213.4375,-71897.5362847955,299.3833144905887,77.8
9000,18.000000000000902,-125318.1875,-70617.9715021518,301.50161559323874,78
9500,19.000000000000348,-125182.0,-69651.2797342802,306.0792644005162,78
10000,19.999999999999794,-125806.5625,-71302.3524368233,300.4212522913526,78.2
10500,20.99999999999924,-125538.796875,-70644.37242050958,302.5720713925688,78.3
11000,21.999999999998685,-125102.9765625,-70135.54146313004,302.9744980920822,78.3
11500,22.99999999999813,-126705.65625,-72098.13680191418,300.99068233633216,78.4
12000,23.999999999997577,-125733.2734375,-70868.71975939092,302.40742693598463,78.4
12500,24.999999999997023,-125016.75,-70491.6549476207,300.5363680705386,78.5
13000,25.99999999999647,-126804.625,-72086.51749901753,301.60023160419905,78.6
13500,26.999999999995914,-125920.96875,-71537.92019717256,299.7534232809616,78.6
14000,27.99999999999536,-126260.078125,-71508.62663189531,301.7840200465623,78.7
14500,28.999999999994806,-126046.6796875,-71367.06200801628,301.38807991239906,78.7
15000,29.99999999999425,-126145.59375,-71351.06842905236,302.02143828061355,78.7
15500,30.999999999993697,-126323.4921875,-71790.90968095954,300.577638100009,78.8
16000,31.999999999993143,-125592.578125,-71134.77136659558,300.1654823441506,78.7
16500,32.999999999994365,-125953.8515625,-72134.26355634397,296.64769029535216,78.7
17000,33.99999999999559,-125823.890625,-70975.2111883511,302.3199298510234,78.8
17500,34.99999999999681,-125404.1953125,-70893.38097977685,300.45765430369835,78.7
18000,35.99999999999803,-126299.46875,-71937.33805328002,299.63812634298614,78.8
18500,36.999999999999254,-125870.265625,-71681.42592361371,298.682965305543,78.7
19000,38.000000000000476,-126446.9921875,-72608.02353992779,296.7545142738615,78.4
19500,39.0000000000017,-126371.9453125,-71825.3390759877,300.6549353677807,78.1
20000,40.00000000000292,-126403.8359375,-72076.69617175637,299.44526015355655,77.9
20500,41.00000000000414,-126100.4296875,-71678.95047549577,299.9652488765053,77.5
21000,42.000000000005365,-126127.296875,-72476.44812125969,295.71761796767913,77.3
21500,43.00000000000659,-126725.390625,-72055.7524375876,301.3330740421769,77
22000,44.00000000000781,-126299.703125,-71588.1054201664,301.56435031890135,76.9
22500,45.00000000000903,-126504.1484375,-72315.41909712949,298.682357007679,76.7
23000,46.00000000001025,-126415.7109375,-72647.06766972982,296.3668884621398,76.4
23500,47.000000000011475,-126334.7421875,-72110.9350701489,298.8757018827976,76.2
24000,48.0000000000127,-126636.1953125,-72719.10925814824,297.18508888714854,76.1
24500,49.00000000001392,-126917.1953125,-72578.19777067658,299.51061892006567,75.9
25000,50.00000000001514,-127180.734375,-72882.78902096197,299.28434374518486,75.8
25500,51.000000000016364,-127005.265625,-72611.06002019066,299.81491973278423,75.6
26000,52.000000000017586,-126133.90625,-71914.10492509394,298.8536223923993,75.5
26500,53.00000000001881,-125832.7890625,-71097.49837747007,301.6949434377236,75.5
27000,54.00000000002003,-126016.90625,-71334.79220117099,301.40183962754816,75.3
27500,55.00000000002125,-126203.2421875,-71802.4715012724,299.851105744448,75.3
28000,56.000000000022474,-126404.53125,-72118.17168518435,299.2204841405242,75.2
28500,57.0000000000237,-126263.734375,-72123.5912517911,298.41455508582976,75
29000,58.00000000002492,-125644.6328125,-71217.5938356584,299.99589369298747,74.9
29500,59.00000000002614,-125584.3984375,-70803.9752002682,301.94370913556367,74.9
30000,60.00000000002736,-126415.2890625,-71920.15046396479,300.37125136913846,74.7
30500,61.000000000028585,-127638.9609375,-73010.4671672543,301.1062905090206,74.6
31000,62.00000000002981,-126247.125,-72007.32218414394,298.96386842572275,74.5
31500,63.00000000003103,-125997.5703125,-71578.55424765527,299.95167227841546,74.4
32000,64.00000000003224,-127121.9921875,-73296.62124330644,296.679565218136,74.4
32500,65.00000000002991,-125829.3984375,-71766.74277872592,297.98745264593737,74.3
33000,66.00000000002758,-126278.875,-72559.40154704917,296.0958698137484,74.3
33500,67.00000000002525,-126754.8046875,-72489.40342295775,299.1049642787239,74.2
34000,68.00000000002292,-126817.859375,-72644.17599268723,298.59942533035735,74.2
34500,69.00000000002059,-126980.8046875,-72731.15504622099,299.01814305187054,74.2
35000,70.00000000001826,-126599.0625,-72168.44685182092,300.01560791471445,74.1
35500,71.00000000001593,-126495.59375,-71521.17462904705,303.0129932561724,74.1
36000,72.0000000000136,-126316.8671875,-71759.28360373795,300.71544130674914,74.1
36500,73.00000000001127,-126749.5625,-72726.7676863824,297.76774402149493,74
37000,74.00000000000894,-126052.015625,-71844.8013691433,298.7842438427037,74
37500,75.00000000000661,-126797.5625,-72069.88425633986,301.65298449241175,74
38000,76.00000000000428,-126556.1015625,-72593.17753074085,297.43774281166674,73.9
38500,77.00000000000195,-127125.25,-72129.49913548116,303.1305714966091,73.9
39000,77.99999999999962,-126622.3203125,-71588.20985341177,303.34200539179943,73.9
39500,78.99999999999729,-127015.953125,-72701.97040449502,299.37273995736496,73.8
40000,79.99999999999496,-125955.3046875,-71380.37786045566,300.81103536929254,73.8
40500,80.99999999999262,-126279.75,-72071.58525054343,298.78948285960234,73.8
41000,81.9999999999903,-126521.4140625,-71861.2734806384,301.2807242778186,73.8
41500,82.99999999998796,-126295.0234375,-71474.40113270201,302.1652820049839,73.8
42000,83.99999999998563,-126619.125,-72526.69149359298,298.151584889411,73.7
42500,84.9999999999833,-127321.5390625,-73101.55739781779,298.85461640554666,73.7
43000,85.99999999998097,-127112.125,-72836.83854613057,299.1594503625212,73.7
43500,86.99999999997864,-126431.0234375,-72139.11491455417,299.25106939161674,73.7
44000,87.99999999997631,-126880.046875,-71393.94404901547,305.83333794632546,73.6
44500,88.99999999997398,-125595.484375,-70848.05096785777,301.76187279563885,73.6
45000,89.99999999997165,-126246.015625,-71184.60884334985,303.4924597401423,73.6
