#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
500,1.0000000000000007,-2460355.086020684,-1961355.2447814622,299.9530944500904,0
1000,2.0000000000000013,-2464082.7077222783,-1964376.4342348592,300.37773694765104,14.3
1500,2.999999999999891,-2474989.862432258,-1976130.9159563174,299.8684013966157,14
2000,3.999999999999781,-2476582.7675792854,-1976963.4801792004,300.32544886273865,14.1
2500,4.999999999999671,-2476722.935199784,-1976721.665790425,300.555061532397,14.2
3000,5.999999999999561,-2477919.342544511,-1979512.9829210658,299.59634754871007,14.1
3500,6.999999999999451,-2479165.774002524,-1980572.9515512066,299.7084319575573,14.1
4000,7.999999999999341,-2480562.1639276426,-1981338.905845807,300.08739223489124,14.1
4500,8.999999999999675,-2480432.3110916596,-1981405.0334121338,299.96958673022715,14.1
5000,10.000000000000009,-2483548.1378292497,-1985012.405499803,299.6741145944995,14.1
5500,11.000000000000343,-2487507.899926083,-1988798.3522925624,299.77859646806144,14.1
6000,12.000000000000677,-2485952.1792477574,-1987442.868266595,299.6582324949024,14
6500,13.00000000000101,-2486621.7635166273,-1987044.9228193853,300.29993378474705,14
7000,14.000000000001345,-2488596.7927127276,-1987189.3192831925,301.40034285800306,13.9
7500,15.000000000001679,-2488111.0236635692,-1989483.3103093074,299.7294051792729,13.9
8000,16.00000000000201,-2485987.145210348,-1986813.398539771,300.05763049993595,13.9
8500,17.000000000001457,-2486032.278046459,-1987708.6829677871,299.5465970693233,13.9
9000,18.000000000000902,-2490748.317765489,-1991315.1752405828,300.21355557798904,13.9
9500,19.000000000000348,-2489117.673748264,-1990010.6348361324,300.0175318928506,13.9
10000,19.999999999999794,-2488380.8260162976,-1988269.4840151155,300.62122711363133,13.9
10500,20.99999999999924,-2491538.580547426,-1993661.0570886014,299.2784595837738,13.9
11000,21.999999999998685,-2489381.155917367,-1989735.9782822572,300.3410117055893,13.9
11500,22.99999999999813,-2490782.391732443,-1990171.3081447666,300.9216260775312,13.9
12000,23.999999999997577,-2492338.635540299,-1993860.4959109076,299.6394951273742,13.9
12500,24.999999999997023,-2491072.474007901,-1992080.2557959836,299.9485121828428,13.9
13000,25.99999999999647,-2492486.227221051,-1994346.1736799574,299.4362686731862,13.9
13500,26.999999999995914,-2491877.491519168,-1992549.5069522145,300.1503442254247,14
14000,27.99999999999536,-2492347.63470242,-1993839.1780379661,299.6577189577844,14
14500,28.999999999994806,-2491559.2044804096,-1992339.6937153784,300.08513969054445,14
15000,29.99999999999425,-2492423.052972913,-1992769.6363405213,300.3459642376857,14
15500,30.999999999993697,-2496879.5357578546,-1998659.220832891,299.48451448103407,14
16000,31.999999999993143,-2491016.3325967435,-1991873.617003356,300.03897745266437,14
16500,32.999999999994365,-2493553.682431752,-1995636.8341691995,299.3020980613682,14
17000,33.99999999999559,-2494846.242353983,-1997275.4736783283,299.0940666464522,14
17500,34.99999999999681,-2494107.970495697,-1996676.494416703,299.0103366691066,14
18000,35.99999999999803,-2491942.37364164,-1992104.6180907905,300.4567719463249,14
18500,36.999999999999254,-2492995.1160874236,-1995067.4426275901,299.3086051805177,14
19000,38.000000000000476,-2493419.4722668715,-1992929.9171334174,300.84857427892274,14
19500,39.0000000000017,-2493391.411756849,-1994032.4464043332,300.1689670419667,14
20000,40.00000000000292,-2491271.462585509,-1991231.3773247595,300.57839407436586,14
20500,41.00000000000414,-2497212.411747886,-1998680.4904552638,299.6718237475008,14
21000,42.000000000005365,-2494669.7634472046,-1995568.9483035465,300.01379073211564,14
21500,43.00000000000659,-2493123.8918294758,-1993028.4617088367,300.61166234544316,14
22000,44.00000000000781,-2494624.99613514,-1995011.2355618083,300.32212663966317,14
22500,45.00000000000903,-2497379.444899693,-1998593.967734748,299.82423836216356,14
23000,46.00000000001025,-2492818.974370051,-1995647.677518805,298.8539406985572,14
