#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
500,1.0000000000000007,-122660.171875,-68389.96318232955,299.1040473392772,0
1000,2.0000000000000013,-123078.9765625,-68662.60507049627,299.90960688850606,81
1500,2.999999999999891,-122658.140625,-67838.01115505153,302.13487279880843,78.2
2000,3.999999999999781,-122037.28125,-67622.0082785273,299.9035525182571,79.5
2500,4.999999999999671,-121722.125,-66808.42676873307,302.65056632365486,80.2
3000,5.999999999999561,-122390.8203125,-68302.58054811764,298.10114640611187,79.3
3500,6.999999999999451,-123386.3671875,-68338.20672815922,303.39163951279437,79.6
4000,7.999999999999341,-122981.546875,-68390.64903690969,300.87148888121123,79.7
4500,8.999999999999675,-123534.90625,-68768.58757889085,301.83830073632487,79.5
5000,10.000000000000009,-123583.0546875,-68427.55163631635,303.9832459290127,79.8
5500,11.000000000000343,-123915.3515625,-69099.62012192095,302.11063356302145,77.6
6000,12.000000000000677,-122736.828125,-68198.82104467473,300.57998751986673,78.1
6500,13.00000000000101,-123440.109375,-69021.95698483434,299.91942210501185,78.4
7000,14.000000000001345,-123711.4921875,-69392.74109367188,299.37158323058077,78
7500,15.000000000001679,-123410.859375,-68781.81211616844,301.0817450497838,78.3
8000,16.00000000000201,-123596.3828125,-69546.74331424851,297.88840545474574,78.5
8500,17.000000000001457,-123389.5234375,-68689.15223493078,301.4748388070779,78.5
9000,18.000000000000902,-124086.3125,-69759.94403167766,299.4135655187681,78.6
9500,19.000000000000348,-123631.7578125,-69386.18442028575,298.9682726988001,78.5
10000,19.999999999999794,-123182.546875,-68450.08216405276,301.65171850738534,78.3
10500,20.99999999999924,-123901.9609375,-70119.19907184073,296.41753991036023,78.2
11000,21.999999999998685,-124061.5859375,-69776.57306941017,299.18563885867843,77.9
11500,22.99999999999813,-124070.7734375,-69380.38953870087,301.4197949247785,78.1
12000,23.999999999997577,-123648.96875,-68755.81034926709,302.5373633971804,78.3
12500,24.999999999997023,-124318.9375,-69721.68255123752,300.90652536950256,78.3
13000,25.99999999999647,-124035.765625,-68733.06827571802,304.79449046569385,78.4
13500,26.999999999995914,-123641.3828125,-69401.77540765051,298.9353918418776,78.5
14000,27.99999999999536,-123413.71875,-68687.08671501256,301.6195723810221,78.4
14500,28.999999999994806,-124160.7890625,-70075.08981549554,298.08714463518874,78.6
15000,29.99999999999425,-124393.234375,-69466.97894740384,302.71977387482855,78.5
15500,30.999999999993697,-123399.4375,-68564.92350820592,302.21415144554123,78.4
16000,31.999999999993143,-124495.15625,-69751.74023763626,301.7120753524429,78.5
16500,32.999999999994365,-124010.1640625,-69681.41674449522,299.4266762766806,78.4
17000,33.99999999999559,-123782.6875,-69639.20990501344,298.405583390932,78.5
17500,34.99999999999681,-123647.6953125,-68845.39005290321,302.03663670233414,78.4
18000,35.99999999999803,-123750.703125,-68532.58343135868,304.32835039131436,78.3
18500,36.999999999999254,-123594.296875,-68836.69928300846,301.79023550635645,78.2
19000,38.000000000000476,-124845.140625,-70901.29297144571,297.3053458040336,78.1
19500,39.0000000000017,-124191.4375,-70080.035509529,298.2288023657145,77.9
