#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
500,1.0000000000000007,-2837799.696001526,-2269556.1613018825,299.5227682362505,0
1000,2.0000000000000013,-2847293.5645211153,-2279100.290917762,299.49627547077904,12.5
1500,2.999999999999891,-2852340.023415055,-2284660.512712631,299.2254695981091,12.7
2000,3.999999999999781,-2853402.531441137,-2283739.4209411805,300.27103064042507,12.7
2500,4.999999999999671,-2854005.045730088,-2283469.8695319863,300.73069892706974,12.8
3000,5.999999999999561,-2854075.8190593086,-2286366.756350211,299.2410465440933,12.8
3500,6.999999999999451,-2857067.986292023,-2287550.63121417,300.1942025467505,12.8
4000,7.999999999999341,-2859499.8114275597,-2290961.2332993066,299.6782864587918,12.8
4500,8.999999999999675,-2857813.1645554416,-2289335.4037079373,299.6462294987487,12.8
5000,10.000000000000009,-2859552.312673755,-2291260.175346788,299.54838681805666,12.8
5500,11.000000000000343,-2862546.6555802934,-2292159.3037414076,300.6527802908136,12.8
6000,12.000000000000677,-2862015.7333496027,-2291675.83975372,300.6277649172072,12.8
6500,13.00000000000101,-2864105.8965212777,-2295349.601449307,299.7930456732695,12.7
7000,14.000000000001345,-2864379.9287544154,-2296195.104146826,299.4918219813057,12.7
7500,15.000000000001679,-2866432.549644869,-2296843.2852866994,300.23210613101827,12.7
8000,16.00000000000201,-2865918.9719036296,-2299747.6150095556,298.43051747631876,12.6
8500,17.000000000001457,-2865661.476304505,-2296582.46902496,299.9631481871635,12.6
9000,18.000000000000902,-2866671.5874794573,-2296995.4966442394,300.2778726117149,12.6
9500,19.000000000000348,-2866071.5417490117,-2296234.2129870337,300.362861577218,12.6
10000,19.999999999999794,-2866797.184802089,-2297266.051170531,300.2014652612309,12.6
10500,20.99999999999924,-2864861.1713926047,-2295508.6200219598,300.10733404832627,12.6
11000,21.999999999998685,-2864128.3945332877,-2295601.0928300843,299.6723426233755,12.6
11500,22.99999999999813,-2867928.959004771,-2299268.3725557653,299.74259738843375,12.6
12000,23.999999999997577,-2863044.2612689286,-2293459.858897689,300.22954336400846,12.5
12500,24.999999999997023,-2867370.2460388094,-2297475.4400797323,300.3931579697579,12.5
13000,25.99999999999647,-2866571.981588166,-2297661.313974113,299.87441587516486,12.5
13500,26.999999999995914,-2867483.0871042684,-2301112.713301776,298.53541984950084,12.5
14000,27.99999999999536,-2867711.2843857966,-2299009.6361371884,299.7642411787012,12.5
14500,28.999999999994806,-2867109.2370653823,-2298198.658901701,299.8743687256217,12.5
15000,29.99999999999425,-2869039.969626777,-2298635.447167874,300.6618309730051,12.5
15500,30.999999999993697,-2867279.0373898707,-2299016.5364703694,299.53276538417714,12.4
16000,31.999999999993143,-2869008.5040964,-2300233.7749932436,299.80276230304753,12.4
16500,32.999999999994365,-2869570.7381547503,-2300687.825789261,299.85978600544297,12.4
17000,33.99999999999559,-2872146.6680234894,-2301083.8125896314,301.00884013903806,12.4
17500,34.99999999999681,-2868658.0763925835,-2299920.0306848316,299.78342638197006,12.4
18000,35.99999999999803,-2867977.951483749,-2298523.0611136914,300.1612772232693,12.4
18500,36.999999999999254,-2865549.6643120497,-2296573.355208783,299.90901568908237,12.4
19000,38.000000000000476,-2868555.741327025,-2298746.8222053684,300.34788677575676,12.4
19500,39.0000000000017,-2870877.9164106324,-2301607.3842569506,300.0641014879658,12.4
20000,40.00000000000292,-2870955.3121806644,-2299723.32382536,301.09799057848534,12.4
20500,41.00000000000414,-2870243.981941115,-2298451.788771138,301.3932761147451,12.4
21000,42.000000000005365,-2867755.716324825,-2299109.8285395936,299.73484968134306,12.4
21500,43.00000000000659,-2871509.776162211,-2298509.7036589384,302.0299527146738,12.4
22000,44.00000000000781,-2869663.9998576306,-2298720.0970651084,300.94613986662625,12.4
22500,45.00000000000903,-2874162.981258549,-2309402.206137933,297.6869958490414,12.4
23000,46.00000000001025,-2872129.870163318,-2304454.4906589054,299.2232920319971,12.4
23500,47.000000000011475,-2871984.3122664317,-2301162.5401836946,300.8817644253802,12.4
24000,48.0000000000127,-2868484.1294766553,-2298379.075926575,300.50398006737413,12.4
24500,49.00000000001392,-2870160.382046342,-2300707.7930134144,300.16006418198396,12.4
25000,50.00000000001514,-2875730.055486802,-2305784.455584362,300.41993160042244,12.4
25500,51.000000000016364,-2874415.041887764,-2304073.3208723473,300.62872815519245,12.4
26000,52.000000000017586,-2874051.935178019,-2303524.9739105315,300.7263688139964,12.4
26500,53.00000000001881,-2868697.63162674,-2300747.8083910476,299.3679520960336,12.4
27000,54.00000000002003,-2872385.4245048612,-2304047.826552404,299.5723492418432,12.4
27500,55.00000000002125,-2870710.65781172,-2302574.878483664,299.4659700762727,12.4
28000,56.000000000022474,-2871664.3516536914,-2302381.5411928184,300.0705734182819,12.4
28500,57.0000000000237,-2870685.9726032093,-2301560.597692271,299.9875886963171,12.4
29000,58.00000000002492,-2870736.879264597,-2301903.6859307205,299.83357896379033,12.4
29500,59.00000000002614,-2874471.2941568233,-2305213.7569761365,300.05725180108504,12.4
30000,60.00000000002736,-2869166.7051143646,-2299192.2430770365,300.4351449130447,12.4
30500,61.000000000028585,-2871212.7312627807,-2302982.4148159246,299.5158008579623,12.4
31000,62.00000000002981,-2871413.9349176437,-2301764.683785288,300.263725328712,12.4
31500,63.00000000003103,-2870704.2689458914,-2300519.6364439093,300.54592635714516,12.4
32000,64.00000000003224,-2872929.7822113745,-2302766.660809744,300.53458779553927,12.4
32500,65.00000000002991,-2872862.4363497756,-2302324.8469531476,300.7319709308124,12.3
33000,66.00000000002758,-2871942.4567674063,-2302792.0556980786,300.0007800549186,12.3
33500,67.00000000002525,-2872713.174406685,-2305348.7434860775,299.0593901573374,12.3
34000,68.00000000002292,-2871369.593995001,-2301002.230349776,300.6422444576159,12.3
34500,69.00000000002059,-2871622.523341555,-2302676.533883843,299.893034118481,12.3
35000,70.00000000001826,-2870678.646399189,-2301296.7439078297,300.12280510675504,12.3
35500,71.00000000001593,-2872254.4988437854,-2303482.3614502917,299.801396205582,12.4
36000,72.0000000000136,-2872364.4327064827,-2303609.2707364094,299.79244841206673,12.4
36500,73.00000000001127,-2871711.3202087656,-2301915.2972136657,300.34108919111225,12.3
37000,74.00000000000894,-2870887.2764825597,-2302839.142093967,299.41977218173105,12.3
37500,75.00000000000661,-2870913.998736851,-2301779.261849958,299.99252342022146,12.3
38000,76.00000000000428,-2871664.2036960125,-2302368.4845264554,300.077377635001,12.3
38500,77.00000000000195,-2872296.12974032,-2303934.378552707,299.5850804801489,12.3
39000,77.99999999999962,-2870579.135722682,-2301796.6490527135,299.8068513383721,12.4
39500,78.99999999999729,-2872781.259021595,-2305307.791095932,299.11686386992756,12.4
40000,79.99999999999496,-2874137.277647231,-2305960.2581102303,299.48770790660666,12.3
40500,80.99999999999262,-2872656.5468696915,-2305242.7191135823,299.0854273685121,12.3
