#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
43500,86.99999999997864,-127389.4375,-73067.97877418122,299.38650603457626,71.7
44000,87.99999999997631,-127664.8203125,-72898.66208574071,301.8374164656435,71.7
44500,88.99999999997398,-126402.4765625,-72044.72566567454,299.58652618368416,71.6
45000,89.99999999997165,-127682.71875,-73542.38431791333,298.38826020815,71.6
45500,90.99999999996932,-127014.875,-72482.49406180196,300.5489796810966,71.6
46000,91.99999999996699,-127083.421875,-72294.0322107973,301.96545387571103,71.6
46500,92.99999999996466,-127209.6484375,-72916.52899086731,299.23031733902064,71.6
47000,93.99999999996233,-127478.4765625,-73561.67762421316,297.1562699038904,71.5
47500,94.99999999996,-127927.0390625,-73265.68520240264,301.25979918716695,71.5
48000,95.99999999995767,-127140.8125,-72525.5992513944,301.00550048487077,71.5
48500,96.99999999995534,-127238.1875,-72696.14962920081,300.6022027604889,71.5
49000,97.999999999953,-127860.46875,-73894.71788880625,297.4260628274705,71.5
49500,98.99999999995067,-127935.53125,-73403.86259652447,300.5450540053254,71.4
50000,99.99999999994834,-127725.9140625,-73281.12820405909,300.06620941885694,71.4
