#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
500,1.0000000000000007,-2421157.2648795135,-1931244.8743057628,299.27393086509113,0
1000,2.0000000000000013,-2425343.058318628,-1935787.0533116194,299.0562247782179,15
1500,2.999999999999891,-2426658.857671084,-1935234.5594564378,300.1975134310797,14.7
2000,3.999999999999781,-2434367.5122237504,-1944482.6954700605,299.25708678097044,14.8
2500,4.999999999999671,-2436403.635945976,-1944926.8284326957,300.22958990946955,14.7
3000,5.999999999999561,-2434060.9613958243,-1943170.0328084088,299.87169267615155,14.8
3500,6.999999999999451,-2440154.9498540573,-1948453.7416103117,300.36667010990453,14.6
4000,7.999999999999341,-2439426.6940171197,-1947936.965769108,300.2374828289939,14.6
4500,8.999999999999675,-2439978.810722843,-1948435.4912089813,300.2702202512341,14.6
5000,10.000000000000009,-2439446.2691628635,-1947908.0245761052,300.267120118614,14.6
5500,11.000000000000343,-2440711.7093034014,-1949962.403462666,299.78517925678443,14.7
6000,12.000000000000677,-2442702.94375081,-1950273.2181708273,300.8117012034511,14.6
6500,13.00000000000101,-2443792.7699712086,-1951075.928537664,300.98709233819767,14.6
7000,14.000000000001345,-2446846.5038370937,-1956267.1110046324,299.68138409897733,14.6
7500,15.000000000001679,-2447215.875453744,-1957488.0978639442,299.1611558986711,14.5
8000,16.00000000000201,-2449343.1349369697,-1958818.924320251,299.64767480944545,14.5
8500,17.000000000001457,-2445594.486435782,-1953911.2468340253,300.35569356343666,14.5
9000,18.000000000000902,-2441732.9475021716,-1951564.2281892,299.430515003105,14.4
9500,19.000000000000348,-2443505.426963385,-1950649.4831410707,301.072066140618,14.4
10000,19.999999999999794,-2445315.6702166647,-1955590.0984192514,299.1598084411033,14.4
10500,20.99999999999924,-2447709.34957831,-1956062.481160216,300.3334754131826,14.4
11000,21.999999999998685,-2447586.382085696,-1958821.5237232312,298.57293517224144,14.4
11500,22.99999999999813,-2446686.462078763,-1955033.8415130733,300.3369892410734,14.4
