#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
500,1.0000000000000007,-2473991.297440961,-1974187.3877473385,299.9896300165451,0
1000,2.0000000000000013,-2478295.265282184,-1979116.6404678775,299.6143248699408,14.7
1500,2.999999999999891,-2481198.3923144676,-1981141.1951841742,300.14165684735036,14.4
2000,3.999999999999781,-2481957.421590075,-1982442.3411994195,299.8162704368089,14.5
2500,4.999999999999671,-2484911.421590075,-1983536.0266297068,300.9328584999647,14.5
3000,5.999999999999561,-2485675.6316436436,-1985843.9388614353,300.0063058334083,14.5
3500,6.999999999999451,-2487401.641696522,-1987631.6645320007,299.9692632153795,14.4
4000,7.999999999999341,-2489989.0727633443,-1990794.6791515108,299.62378953327016,14.3
4500,8.999999999999675,-2491622.14505584,-1992293.6392914208,299.7042856123416,14.3
5000,10.000000000000009,-2488480.0637467317,-1986331.224550587,301.39709106323403,14.3
5500,11.000000000000343,-2492417.9098497983,-1992317.6783921816,300.1674866811738,14.2
6000,12.000000000000677,-2493171.951314941,-1994918.9343130481,299.05876149838474,14.2
6500,13.00000000000101,-2494182.780184157,-1993588.5347976994,300.4640010798445,14.1
7000,14.000000000001345,-2496140.552339554,-1996005.418697609,300.1884354836147,14.1
7500,15.000000000001679,-2493825.028829526,-1994489.7610116277,299.70834429592145,14.1
8000,16.00000000000201,-2493011.935010802,-1992007.0788846682,300.71045566230623,14.1
8500,17.000000000001457,-2496607.5267629903,-1996697.5491547599,300.0532935330618,14.1
9000,18.000000000000902,-2495282.5716835335,-1996150.2234750313,299.58654897306536,14.1
9500,19.000000000000348,-2495206.106672054,-1996546.1382991697,299.30301967414266,14.1
10000,19.999999999999794,-2496478.031490976,-1995116.344350384,300.92463086568006,14.1
10500,20.99999999999924,-2499382.1994773652,-1999811.0297745494,299.8499360638209,14.1
11000,21.999999999998685,-2497854.218683731,-1999096.1108867878,299.36192439445875,14.1
11500,22.99999999999813,-2497695.503356518,-1998344.885537183,299.717557591701,14.1
12000,23.999999999997577,-2495759.9301412255,-1992926.7168638185,301.80786241465586,14.1
12500,24.999999999997023,-2496573.4937994294,-1996784.9116203566,299.9804302177247,14.1
13000,25.99999999999647,-2495621.257340979,-1996920.8641839945,299.3272832218869,14.1
13500,26.999999999995914,-2496201.7927944977,-1995647.8541663974,300.43980837288024,14
14000,27.99999999999536,-2497282.2639055587,-1998243.885183966,299.5301471101266,14
14500,28.999999999994806,-2497805.332299158,-1998299.1870709246,299.81090742140003,14
15000,29.99999999999425,-2499763.393746851,-2000034.6254352804,299.94452905802234,14
15500,30.999999999993697,-2502435.3427727744,-2003896.7622171473,299.23016092757973,14
16000,31.999999999993143,-2501076.2166892625,-1999379.9932065236,301.12542448005837,14
