#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
500,1.0000000000000007,-125563.28125,-70824.00056346506,301.71693589018537,0
1000,2.0000000000000013,-125765.03125,-71862.16496236692,297.1067110862416,77.6
1500,2.999999999999891,-125275.734375,-70967.14031285793,299.3430382610799,79.5
2000,3.999999999999781,-125269.921875,-70747.98522591777,300.5189592965623,80.2
2500,4.999999999999671,-125557.21875,-70629.81473844376,302.7538511087089,79.7
3000,5.999999999999561,-125396.1953125,-71076.52898133965,299.40406739846804,80.1
3500,6.999999999999451,-125780.984375,-71248.4816113566,300.5771985658708,79.8
4000,7.999999999999341,-125016.625,-70044.8118290345,302.99862954449344,80.1
4500,8.999999999999675,-125832.015625,-71493.11881179683,299.5100637149136,80.4
5000,10.000000000000009,-126115.3359375,-71728.34953726945,299.7751282657106,80.1
5500,11.000000000000343,-126146.34375,-72283.26194894512,296.887423341942,79.2
6000,12.000000000000677,-126336.375,-71408.49274476152,302.7564871356461,79.4
6500,13.00000000000101,-125576.28125,-71248.1944384051,299.45048016684154,79.4
7000,14.000000000001345,-126064.1953125,-72137.02474821033,297.24067360438005,79.6
7500,15.000000000001679,-125767.90625,-71588.8555061511,298.62900964085946,79.9
8000,16.00000000000201,-126306.5078125,-71265.66541946004,303.37911107640207,79.9
8500,17.000000000001457,-126228.8515625,-72067.51828843166,298.53135288273495,79.9
9000,18.000000000000902,-125932.5859375,-71761.11619666289,298.58722398034297,79.7
9500,19.000000000000348,-125633.40625,-71034.47069894522,300.943368833529,79.9
10000,19.999999999999794,-126421.078125,-71431.68877346767,303.0955075319051,80.1
10500,20.99999999999924,-125859.9375,-71927.3228766796,297.2706806630947,79.9
11000,21.999999999998685,-125329.21875,-70688.95279843546,301.171177486557,79.8
11500,22.99999999999813,-125964.78125,-71518.61040866608,300.10134644026675,79.7
12000,23.999999999997577,-126423.765625,-72152.3941913885,299.13787119850303,79.3
12500,24.999999999997023,-126274.546875,-72453.47494595079,296.65586951624823,79.4
13000,25.99999999999647,-126338.390625,-73230.1958129043,292.7265687162406,79.3
13500,26.999999999995914,-126195.0234375,-71609.23247137654,300.87091731719033,79.2
14000,27.99999999999536,-125736.96875,-71127.3003189594,301.0025272956422,79.3
14500,28.999999999994806,-125948.9375,-72072.97508810298,296.95841986193534,79.2
15000,29.99999999999425,-126264.984375,-72006.76626615552,299.06537150914477,79.1
15500,30.999999999993697,-125913.46875,-71159.09449712932,301.80012997913497,79.2
16000,31.999999999993143,-125441.8125,-70781.34932053695,301.28250240056,79.1
16500,32.999999999994365,-125629.25,-70811.97199929506,302.1468485661264,79
17000,33.99999999999559,-126161.578125,-71466.54656272661,301.47303955065416,79.2
17500,34.99999999999681,-126562.4375,-71868.18418233484,301.4687499513824,79.1
18000,35.99999999999803,-126480.8046875,-71930.50146589882,300.67531274576334,79.2
18500,36.999999999999254,-126983.578125,-72405.67619509995,300.8274338112583,79.1
19000,38.000000000000476,-126277.0703125,-72308.7542535027,297.46746307682423,79.1
19500,39.0000000000017,-127468.625,-72876.74874049379,300.9044587896104,79.2
20000,40.00000000000292,-126751.140625,-72292.24298500118,300.1714951643403,79.1
20500,41.00000000000414,-126684.234375,-71909.75640649453,301.9109394637548,79.2
21000,42.000000000005365,-125990.859375,-71638.54452138254,299.5840224880044,79.3
21500,43.00000000000659,-126367.3125,-72166.54261321155,298.7487231843276,79.2
22000,44.00000000000781,-127136.984375,-72365.52403073735,301.8943066485481,79.3
22500,45.00000000000903,-126783.53125,-72786.27147665026,297.6269976687694,79.2
