#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
500,1.0000000000000007,-125449.1796875,-70976.0802878649,300.2222562624143,0
1000,2.0000000000000013,-124762.203125,-70370.2178318142,299.77520514321395,80.8
1500,2.999999999999891,-125015.03125,-70995.470847497,297.722627959221,80.7
2000,3.999999999999781,-126781.421875,-72249.24758104491,300.54784078498926,79.5
2500,4.999999999999671,-126595.0,-71548.38532983736,303.3831200725591,79.9
3000,5.999999999999561,-126971.7421875,-72594.79478762147,299.69232551440814,80.2
3500,6.999999999999451,-126856.2578125,-72296.5915522544,300.6993596124435,79.6
4000,7.999999999999341,-126713.625,-71517.33946417645,304.20801392807135,79.8
4500,8.999999999999675,-126030.8203125,-70767.19518753956,304.5791483707462,79.4
5000,10.000000000000009,-125957.046875,-71767.25005213683,298.66086651700175,79.6
5500,11.000000000000343,-125641.8671875,-71837.27309509623,296.5378657307139,78.6
6000,12.000000000000677,-126487.421875,-72170.03737589205,299.3640514001029,78.4
6500,13.00000000000101,-126038.65625,-71897.09582797461,298.39501711145846,78.6
7000,14.000000000001345,-126763.8515625,-72582.37157842028,298.6150292113948,78.8
7500,15.000000000001679,-126540.4140625,-71488.35780601669,303.4131107531123,78.6
8000,16.00000000000201,-127024.4140625,-72677.39034532307,299.52740456011384,78.7
8500,17.000000000001457,-125327.59375,-70513.20231892413,302.10324825392587,78.6
9000,18.000000000000902,-126297.890625,-71739.55890722334,300.6920044342817,78.7
9500,19.000000000000348,-127204.859375,-73155.52788336668,297.88670791150196,78.8
10000,19.999999999999794,-126716.078125,-71998.44540119357,301.56997370686275,78.7
10500,20.99999999999924,-126761.109375,-72614.4024039798,298.423381727539,78.7
11000,21.999999999998685,-126830.515625,-72659.72992675891,298.5560888782951,78.8
11500,22.99999999999813,-126190.15625,-71970.19412911905,298.8271191064733,78.5
12000,23.999999999997577,-126767.5390625,-72102.74212036829,301.27877533995144,78.5
12500,24.999999999997023,-126854.09375,-72489.13406487764,299.62625659578237,78.6
13000,25.99999999999647,-126046.34375,-71514.31619888009,300.54703202863885,78.5
13500,26.999999999995914,-127349.71875,-72887.18120806897,300.16404579182995,78.6
14000,27.99999999999536,-127217.078125,-72931.98103915504,299.1861030152023,78.5
14500,28.999999999994806,-126532.2265625,-72114.0411470572,299.9196041200491,78.4
15000,29.99999999999425,-126933.171875,-72759.88363352977,298.5698813590412,78.3
15500,30.999999999993697,-126309.7890625,-72264.2505751478,297.8658032022815,78.2
16000,31.999999999993143,-126184.109375,-71981.24628415471,298.7328797583586,78.3
16500,32.999999999994365,-126520.28125,-72153.65051722573,299.6354663837678,78.3
17000,33.99999999999559,-126806.5625,-72099.62957204692,301.5110030059472,78.3
17500,34.99999999999681,-126742.859375,-72231.83851219248,300.4312560689219,78.3
18000,35.99999999999803,-126855.921875,-72106.88145018276,301.74307365831413,78.3
18500,36.999999999999254,-126951.3671875,-72187.02837885544,301.8273889508241,78.3
19000,38.000000000000476,-127054.3671875,-72457.93367430742,300.9019981213216,78.3
19500,39.0000000000017,-126703.46875,-72660.70634688041,297.8505031315846,78.3
20000,40.00000000000292,-127137.140625,-72840.00348191289,299.25246041345224,78.3
20500,41.00000000000414,-126578.125,-72273.65436387633,299.29287812145833,78.4
