#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
500,1.0000000000000007,-2472299.8721651565,-1971524.4406123464,299.9141982725276,0
1000,2.0000000000000013,-2478230.169966055,-1976523.3092747596,300.4720307972788,14.6
1500,2.999999999999891,-2485787.3865808174,-1985835.8215752929,299.42078493903676,14.1
2000,3.999999999999781,-2486990.3775168024,-1985396.6237154047,300.40429112782743,14.1
2500,4.999999999999671,-2488386.3077237327,-1987009.6797137132,300.2742545814186,14.1
3000,5.999999999999561,-2494711.696454361,-1994658.537431916,299.4816295536369,14.2
3500,6.999999999999451,-2494497.434035443,-1992276.2334507967,300.7800687460965,14.1
4000,7.999999999999341,-2493904.5246722903,-1992668.421202032,300.19009449283476,14.2
4500,8.999999999999675,-2496846.5694444776,-1997919.5799568144,298.80716708630746,14.2
5000,10.000000000000009,-2495706.5494995937,-1996218.7199779572,299.1430539500593,14.2
5500,11.000000000000343,-2496136.8811879717,-1995120.178759438,300.0586952999372,14.2
6000,12.000000000000677,-2498548.5767557397,-1996213.3539955933,300.84835657971564,14.2
6500,13.00000000000101,-2497926.770098632,-1995617.330346012,300.832915147201,14.1
7000,14.000000000001345,-2498665.7347408123,-1998119.7935524045,299.77675658846255,14.1
7500,15.000000000001679,-2501752.7718218192,-2001496.2868618958,299.6034013732682,14.1
8000,16.00000000000201,-2500366.9823026396,-2000634.566127175,299.2895367956006,14.1
8500,17.000000000001457,-2498876.996094482,-1996382.2360171792,300.94390341279643,14.1
9000,18.000000000000902,-2499833.012426708,-1999554.5054161937,299.6165903702339,14.1
9500,19.000000000000348,-2500982.892181892,-2000498.7331825718,299.7397552610405,14.1
10000,19.999999999999794,-2502592.797701752,-2003281.3960223754,299.03739138849886,14.1
10500,20.99999999999924,-2503096.366202362,-2002789.8211525735,299.6333823403271,14.1
11000,21.999999999998685,-2503866.3458822016,-2003206.5562732313,299.84494036032146,14.1
11500,22.99999999999813,-2502471.7194586378,-2000454.6592123832,300.657809182096,14.1
12000,23.999999999997577,-2503647.9164750855,-2002411.5872493498,300.1902296976965,14.1
12500,24.999999999997023,-2500784.2222757917,-1999731.6101059772,300.0802016290975,14.1
13000,25.99999999999647,-2500231.507232042,-1997815.992231622,300.89644356911623,14.1
13500,26.999999999995914,-2504129.6725838855,-2002885.4315839275,300.19496805599704,14.1
14000,27.99999999999536,-2504619.353202386,-2004258.1600945792,299.66611103961026,14.1
14500,28.999999999994806,-2506216.9138027094,-2006174.7975902893,299.4750160192928,14.1
15000,29.99999999999425,-2505483.0781853218,-2006388.851284401,298.9073255037497,14.1
15500,30.999999999993697,-2503562.6779423766,-2003067.3147705826,299.74646543528854,14.1
16000,31.999999999993143,-2506459.8874455467,-2004098.296336059,300.8641485732005,14.1
16500,32.999999999994365,-2502181.3650401067,-2001453.9342354995,299.885450644336,14.1
17000,33.99999999999559,-2503888.5691100955,-2002757.9922743237,300.12689463520536,14.1
17500,34.99999999999681,-2506309.301117584,-2005116.3034748575,300.16427843060313,14.1
18000,35.99999999999803,-2505373.9967305698,-2003749.5127256673,300.4226954339617,14.1
18500,36.999999999999254,-2505309.9251328353,-2002337.2698764768,301.23011463733746,14
19000,38.000000000000476,-2508932.362449765,-2009824.866970864,298.9152720495996,14
19500,39.0000000000017,-2505249.3579870276,-2004625.8438776785,299.8232149786428,14
20000,40.00000000000292,-2507869.0191919524,-2005195.0763773627,301.0512158798458,14
20500,41.00000000000414,-2503967.7681601755,-2002875.591357705,300.10389687118675,14
21000,42.000000000005365,-2506034.7072788104,-2006157.5587745514,299.37621692729135,14
21500,43.00000000000659,-2507249.472163599,-2006243.0619229693,300.05253131286975,14
22000,44.00000000000781,-2507869.0513659604,-2007032.619977,299.9507310490998,14
22500,45.00000000000903,-2503946.9337220322,-2001993.9964704164,300.6194059472004,14
