#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
500,1.0000000000000007,-2161144.7725177854,-1718675.0950959343,299.69987145055444,0
1000,2.0000000000000013,-2173959.4119977523,-1731079.3605675453,299.97783182575466,15.7
1500,2.999999999999891,-2174292.185018176,-1731291.6202744371,300.05945962177464,15.9
2000,3.999999999999781,-2175655.00798185,-1731985.9958015415,300.5122219714538,16
2500,4.999999999999671,-2180011.7510733604,-1735254.1788864895,301.2495409577715,16.1
3000,5.999999999999561,-2183474.6671042424,-1740348.917278401,300.14425176670125,16.2
3500,6.999999999999451,-2183378.6168036927,-1741232.1826428992,299.48092771558316,16.1
4000,7.999999999999341,-2183934.6168036927,-1741033.015178888,299.9924285108613,16.2
4500,8.999999999999675,-2183360.257685354,-1740306.072818371,300.0957783682637,16.1
5000,10.000000000000009,-2184216.624055898,-1740294.6513113836,300.6835608279745,16.1
5500,11.000000000000343,-2184658.4063730873,-1740627.486356195,300.7573545480704,16.1
6000,12.000000000000677,-2189262.91760901,-1746136.1344761176,300.14495166096776,16.2
6500,13.00000000000101,-2187476.03684311,-1744711.708219671,299.89944880408774,16.2
7000,14.000000000001345,-2187622.6979048736,-1745851.419892531,299.2268216034544,16.2
7500,15.000000000001679,-2190459.71450291,-1746609.9971750872,300.63461975879164,16.2
8000,16.00000000000201,-2190079.5739741884,-1746175.4450841045,300.67147457404155,16.2
8500,17.000000000001457,-2191357.3785902653,-1748920.6931104418,299.6775248779209,16.3
9000,18.000000000000902,-2190573.2515997607,-1748842.4069836033,299.1994346789771,16.3
9500,19.000000000000348,-2191490.3296118323,-1749301.2243209174,299.50983033391975,16.3
10000,19.999999999999794,-2192907.167267084,-1749154.7401940348,300.5687217360866,16.2
10500,20.99999999999924,-2193236.1931571234,-1750359.9746707608,299.9752356415729,16.2
11000,21.999999999998685,-2192340.722219683,-1749267.387050726,300.1087495238768,16.2
11500,22.99999999999813,-2191516.101817893,-1749963.1856205268,299.0789176651336,16.2
12000,23.999999999997577,-2190833.8672631364,-1747880.6787743997,300.0273700611595,16.2
12500,24.999999999997023,-2194124.83005267,-1751595.4507699038,299.74030956632737,16.2
13000,25.99999999999647,-2195170.8087478336,-1753177.4045918842,299.37727525052145,16.2
