#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
500,1.0000000000000007,-125387.5,-70913.6485945688,300.2539186859813,0
1000,2.0000000000000013,-124870.328125,-70295.38539289602,300.811123036244,74.1
1500,2.999999999999891,-125196.3203125,-71166.75358883443,297.8050700499735,77.2
2000,3.999999999999781,-125734.609375,-71065.61203604686,301.3295417554703,78.3
2500,4.999999999999671,-125461.84375,-71154.60529596871,299.3355662972484,77.4
3000,5.999999999999561,-126002.734375,-71311.50351057702,301.4520905192586,78.1
3500,6.999999999999451,-125832.5859375,-71106.67665688205,301.6432341613497,77.4
4000,7.999999999999341,-125730.34375,-71453.94322326907,299.16559101044203,77.9
4500,8.999999999999675,-125204.859375,-70589.13349822431,301.03591527487015,78.3
5000,10.000000000000009,-125910.046875,-71263.28583342396,301.20697771323194,77.9
5500,11.000000000000343,-125991.0703125,-71436.89898568066,300.6966333192069,77.1
6000,12.000000000000677,-126089.265625,-71787.80963284313,299.3036939990236,77.4
6500,13.00000000000101,-125318.875,-71043.49133372889,299.15998618666066,77.2
7000,14.000000000001345,-126557.96875,-71526.08433744468,303.3297356664644,77.4
7500,15.000000000001679,-125795.9765625,-71658.6068692042,298.39926824309464,77.7
8000,16.00000000000201,-125414.75,-71463.88596614916,297.3712694205279,77.5
8500,17.000000000001457,-125874.3984375,-71874.52858679742,297.6413841300356,77.7
9000,18.000000000000902,-126129.921875,-71536.89607877366,300.9107949104461,77.5
9500,19.000000000000348,-126048.3359375,-70688.89391270257,305.13519744553207,77.7
10000,19.999999999999794,-126312.0546875,-72645.22867820249,295.80568285509077,77.8
10500,20.99999999999924,-125732.09375,-71711.4314054671,297.7559900848329,77.7
11000,21.999999999998685,-126649.5078125,-71664.60427103005,303.0707822368331,77.9
11500,22.99999999999813,-126278.9921875,-71792.6326986975,300.3228618752471,78
12000,23.999999999997577,-126704.046875,-72765.22520718048,297.304893214369,77.9
12500,24.999999999997023,-126261.984375,-71706.62744609825,300.70316822838004,78
13000,25.99999999999647,-125723.2890625,-71683.03232613252,297.8639922323002,77.9
13500,26.999999999995914,-125720.890625,-71418.73156531196,299.3075692304583,78
14000,27.99999999999536,-125544.4375,-70982.93700519111,300.7370308925892,78.1
14500,28.999999999994806,-125736.4609375,-71009.61701337178,301.6483858142858,78
15000,29.99999999999425,-125758.84375,-71602.21196313761,298.50543879880627,78.1
15500,30.999999999993697,-125423.9375,-71259.48778076778,298.54853038806425,78.2
16000,31.999999999993143,-127022.859375,-72711.01762077934,299.3609391850668,78.1
16500,32.999999999994365,-126400.375,-71116.46323402436,304.7188829091902,78.2
17000,33.99999999999559,-125676.984375,-71165.04009837098,300.463882431082,78.3
17500,34.99999999999681,-125818.0546875,-72396.86197729595,294.4517789413825,78.1
18000,35.99999999999803,-126350.765625,-71353.31945089292,303.1399158578783,78.2
18500,36.999999999999254,-126652.484375,-72990.4954488501,295.77902138114297,78
19000,38.000000000000476,-127125.671875,-72743.75249970518,299.7471993777435,77.8
19500,39.0000000000017,-126599.09375,-72828.84212793311,296.37575353534027,77.6
20000,40.00000000000292,-126637.828125,-72914.31068902719,296.1181598064352,77.3
20500,41.00000000000414,-127070.109375,-72735.6788647616,299.48544594083273,77.1
21000,42.000000000005365,-126418.5703125,-71811.86512769107,300.98619420609316,76.9
21500,43.00000000000659,-126200.140625,-71515.72377479961,301.4145324171687,76.6
22000,44.00000000000781,-126746.3125,-72091.0353894821,301.2539173550164,76.4
