#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
500,1.0000000000000007,-2403736.9226397555,-1916767.4170966446,299.55145640130047,0
1000,2.0000000000000013,-2411874.7528077215,-1924198.9193315294,299.9859426651076,14.7
1500,2.999999999999891,-2413874.671702346,-1924933.1507843789,300.7645099310592,14.5
2000,3.999999999999781,-2416963.0126621574,-1931039.0456669885,298.90831018537796,14.2
2500,4.999999999999671,-2417504.0207053386,-1928227.5009873607,300.9705790530344,14.2
3000,5.999999999999561,-2421311.12341897,-1931767.701624962,301.13475957087235,14.3
3500,6.999999999999451,-2423559.364797132,-1937625.5360247644,298.91437649895397,14.2
4000,7.999999999999341,-2423949.617644869,-1937149.9974788327,299.44695414490707,14.3
4500,8.999999999999675,-2425047.709757235,-1937814.6205146168,299.7135956732102,14.3
5000,10.000000000000009,-2425803.0630969405,-1939134.0028443257,299.3666423147662,14.3
5500,11.000000000000343,-2429293.937546445,-1940801.6886785259,300.48814745788525,14.3
6000,12.000000000000677,-2427397.465151055,-1941053.9104856187,299.1664127899268,14.3
6500,13.00000000000101,-2428271.6850277577,-1938912.9836714915,301.0211317655933,14.3
7000,14.000000000001345,-2427778.4820249006,-1941508.670805856,299.12105069534977,14.3
7500,15.000000000001679,-2431812.7908792123,-1945150.005603155,299.3627823638961,14.3
8000,16.00000000000201,-2430070.709576508,-1942709.1194641902,299.7926409157342,14.3
8500,17.000000000001457,-2430971.0310083125,-1942955.0747961365,300.19516369385656,14.3
9000,18.000000000000902,-2430352.6568246167,-1942821.5980582093,299.89688683168794,14.2
9500,19.000000000000348,-2427339.463683216,-1940383.972373459,299.5428357711301,14.2
10000,19.999999999999794,-2430913.8158062603,-1945202.514520909,298.7774922955978,14.2
10500,20.99999999999924,-2431181.9429421537,-1942230.5851281555,300.77056093938535,14.2
11000,21.999999999998685,-2431326.9785930794,-1943116.1789873445,300.3150184725366,14.2
11500,22.99999999999813,-2430495.9898276813,-1943167.762370774,299.7721184150357,14.2
12000,23.999999999997577,-2431174.1035209354,-1942284.9946021012,300.73226953305806,14.2
12500,24.999999999997023,-2432679.3808249515,-1946748.9538499452,298.9122839380391,14.2
13000,25.99999999999647,-2429548.8335696775,-1941334.7108234358,300.31706264895286,14.2
13500,26.999999999995914,-2431921.953441741,-1945414.28125381,299.26736704337526,14.2
14000,27.99999999999536,-2433429.326769121,-1945953.1160210597,299.8631479556613,14.2
14500,28.999999999994806,-2432843.599874979,-1946544.4631565353,299.13908980448207,14.2
15000,29.99999999999425,-2435202.228916494,-1947313.7509712814,300.11674748895325,14.2
15500,30.999999999993697,-2436653.322781883,-1948684.7954226765,300.1659885980433,14.2
16000,31.999999999993143,-2435690.6563148685,-1947103.3385639507,300.54662755168255,14.2
16500,32.999999999994365,-2434778.880997872,-1946796.5157988605,300.1745007225599,14.2
17000,33.99999999999559,-2435965.115672743,-1948157.2539454345,300.0671577195572,14.2
17500,34.99999999999681,-2434494.41664584,-1946226.5990119318,300.35009219519475,14.2
18000,35.99999999999803,-2432017.9423823394,-1944223.948447845,300.0586271699289,14.2
18500,36.999999999999254,-2431823.0178112537,-1942721.0307531422,300.8632180954026,14.2
19000,38.000000000000476,-2434510.6735675093,-1946518.7883247284,300.18035682431514,14.2
19500,39.0000000000017,-2431404.7837210167,-1944203.475607367,299.69404602305724,14.2
20000,40.00000000000292,-2434393.482201185,-1945410.602828175,300.78995091925583,14.2
20500,41.00000000000414,-2433700.2884190157,-1945607.276874218,300.24256304196285,14.2
21000,42.000000000005365,-2434737.508124087,-1947059.6198754094,299.9872066253425,14.2
21500,43.00000000000659,-2435066.6891827118,-1946480.820872188,300.5457359517445,14.2
22000,44.00000000000781,-2432542.3549577147,-1944282.7303005732,300.3450524173549,14.2
22500,45.00000000000903,-2437576.1192291696,-1949683.6856103167,300.1191807579495,14.2
23000,46.00000000001025,-2436113.2839879133,-1948051.0534513139,300.22362860001033,14.2
23500,47.000000000011475,-2436521.702545384,-1948064.6639247285,300.4664884407844,14.2
24000,48.0000000000127,-2438189.4993740767,-1951871.7729912,299.15052493746606,14.2
24500,49.00000000001392,-2436641.3054553233,-1947530.7027137126,300.8685178944879,14.2
25000,50.00000000001514,-2437584.366494054,-1949146.3454388517,300.4547900913726,14.2
25500,51.000000000016364,-2436358.7408455573,-1947871.3418092104,300.48516416202324,14.2
26000,52.000000000017586,-2435520.3580014035,-1948579.315731135,299.5339476769619,14.2
26500,53.00000000001881,-2437510.3274950683,-1949109.8209779533,300.4317136268459,14.2
27000,54.00000000002003,-2436782.5671028085,-1949501.1408089865,299.7433294325555,14.2
27500,55.00000000002125,-2437184.4647459425,-1948022.7887660358,300.8999347752999,14.2
28000,56.000000000022474,-2435263.5165543966,-1945775.60687437,301.10061218710024,14.2
28500,57.0000000000237,-2436826.824909782,-1948363.430600083,300.4703980406418,14.2
29000,58.00000000002492,-2435986.3105894644,-1947882.0883343292,300.24945913005587,14.2
29500,59.00000000002614,-2436626.4562769607,-1949610.5243477873,299.5800148457251,14.2
30000,60.00000000002736,-2434619.1678042803,-1947031.9606464207,299.93142561130884,14.2
30500,61.000000000028585,-2436168.7152870614,-1946624.3258926747,301.13535477467724,14.2
31000,62.00000000002981,-2435959.509634413,-1948463.6669468326,299.8752242273947,14.2
31500,63.00000000003103,-2434206.153840665,-1946098.5086869884,300.251564671022,14.2
32000,64.00000000003224,-2437502.9873053227,-1947917.938811455,301.1603655655522,14.2
32500,65.00000000002991,-2432542.4346416183,-1945302.5700008078,299.71776345039774,14.2
33000,66.00000000002758,-2437316.544113444,-1950463.474986595,299.4798324132019,14.2
33500,67.00000000002525,-2440257.0004443657,-1952690.5396690504,299.9186638078789,14.2
34000,68.00000000002292,-2437146.528628301,-1949970.2006817155,299.6786798751977,14.2
34500,69.00000000002059,-2435975.1450921427,-1948799.3046433767,299.6783799987575,14.2
35000,70.00000000001826,-2438536.254937632,-1952391.3086629636,299.0442420337896,14.2
35500,71.00000000001593,-2439410.2878298573,-1953810.687076672,298.7087815104043,14.2
36000,72.0000000000136,-2437824.513687892,-1949830.8765574456,300.18143446982606,14.2
36500,73.00000000001127,-2439417.8438822553,-1951548.2532492313,300.1051292627415,14.2
37000,74.00000000000894,-2438934.895088244,-1951176.6313566503,300.0366483104838,14.2
37500,75.00000000000661,-2436260.6428637765,-1947238.8920299849,300.81386207294616,14.2
38000,76.00000000000428,-2437755.227547683,-1951104.7157144672,299.3552325530014,14.2
38500,77.00000000000195,-2440028.9218457136,-1950894.5048987526,300.8831668197585,14.2
39000,77.99999999999962,-2438389.3460202236,-1950185.9849110807,300.3104428010372,14.1
39500,78.99999999999729,-2438948.689816419,-1951083.7529160113,300.1022665939973,14.1
40000,79.99999999999496,-2436884.5515330117,-1949983.337488662,299.50944798459096,14.1
40500,80.99999999999262,-2436365.4293977115,-1949025.67271435,299.7792104331934,14.1
41000,81.9999999999903,-2434455.6292617284,-1945319.8106003343,300.8840290618396,14.1
41500,82.99999999998796,-2439785.381987909,-1952375.1747055224,299.8225469856921,14.1
42000,83.99999999998563,-2437671.343862135,-1950117.4305815864,299.91094541835173,14.1
42500,84.9999999999833,-2435721.965847645,-1947275.8753169484,300.45975389939184,14.2
43000,85.99999999998097,-2438064.3341831006,-1951339.9827557853,299.4006537912943,14.1
43500,86.99999999997864,-2436487.1555570085,-1947744.1358590862,300.64240509926776,14.1
44000,87.99999999997631,-2436502.3870243654,-1948205.916124315,300.36771779085507,14.2
44500,88.99999999997398,-2438364.9477342274,-1949816.671427971,300.5226118351435,14.2
45000,89.99999999997165,-2436010.314003138,-1949253.800470723,299.42043779278475,14.2
45500,90.99999999996932,-2438456.4819660485,-1949945.0539367083,300.4999452104566,14.2
