#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
500,1.0000000000000007,-124437.484375,-70120.46561240288,299.3894742897454,0
1000,2.0000000000000013,-125293.90625,-70606.40925442852,301.43150984200525,81.3
1500,2.999999999999891,-124691.625,-70623.23968948005,298.0190338605022,78.7
2000,3.999999999999781,-125282.0703125,-70762.05723236594,300.5083567946342,76.7
2500,4.999999999999671,-124860.921875,-70682.81047748367,298.6238320664806,76.9
3000,5.999999999999561,-125610.9296875,-71776.66265941894,296.72859946079126,77.8
3500,6.999999999999451,-125244.421875,-71198.28013499104,297.89642972954425,77.7
4000,7.999999999999341,-125401.15625,-71095.91199985244,299.3245744632712,78.2
4500,8.999999999999675,-124779.3203125,-69393.04142820882,305.2831192836311,77.9
5000,10.000000000000009,-125120.046875,-70270.27435710479,302.32595479545415,78.3
5500,11.000000000000343,-125262.109375,-71360.86304903531,297.0977820344763,77.5
6000,12.000000000000677,-125201.8125,-71307.00780692277,297.0622764576298,77.4
6500,13.00000000000101,-125524.953125,-71584.46976702358,297.31405226900495,77.7
7000,14.000000000001345,-125960.546875,-71657.33745108219,299.3133587233599,77.6
7500,15.000000000001679,-125517.71875,-71406.34958187584,298.2559561884251,77.2
8000,16.00000000000201,-125117.5625,-70497.93609349965,301.0574145686517,77.5
8500,17.000000000001457,-125013.359375,-70360.38401881058,301.2412303365819,77.4
9000,18.000000000000902,-125396.4375,-71014.54755798541,299.747037144718,77.4
9500,19.000000000000348,-125951.40625,-71924.04538863827,297.79291157790436,77.3
10000,19.999999999999794,-125884.015625,-71136.01746890298,301.76498563018924,77.3
10500,20.99999999999924,-125876.4921875,-71634.20586418413,298.977557247564,77.2
11000,21.999999999998685,-125834.515625,-71668.5025646878,298.557147353331,77.4
11500,22.99999999999813,-125559.140625,-71089.99948606081,300.22795621158684,77.4
12000,23.999999999997577,-125708.8671875,-71021.0012199767,301.4335435751003,77.5
12500,24.999999999997023,-125894.7734375,-71176.001823813,301.60389212088444,77.7
13000,25.99999999999647,-125354.9453125,-71118.17974194314,298.9471274613964,77.5
13500,26.999999999995914,-125428.21875,-71414.9063643617,297.715477914253,77.6
14000,27.99999999999536,-126090.265625,-71950.66872058646,298.4115443874941,77.6
14500,28.999999999994806,-126452.625,-72278.39928637305,298.6024146013214,77.7
15000,29.99999999999425,-125996.3125,-72097.07650185935,297.08670132710137,77.6
15500,30.999999999993697,-125758.3515625,-71260.83004613989,300.38438575189963,77.4
16000,31.999999999993143,-125365.53125,-70704.74267654226,301.28429593671547,77.5
16500,32.999999999994365,-125567.328125,-71567.96743636555,297.6385776843326,77.6
17000,33.99999999999559,-125819.3828125,-71214.64682797855,300.97534018920726,77.5
17500,34.99999999999681,-126294.109375,-71499.97282126907,302.01929543818073,77.7
18000,35.99999999999803,-125835.6640625,-71565.54662514734,299.1309593081003,77.6
18500,36.999999999999254,-125808.6796875,-71132.23193070514,301.3706076447935,77.7
19000,38.000000000000476,-125676.1484375,-71175.85718304513,300.3996522457353,77.8
19500,39.0000000000017,-125495.7109375,-70985.6713294204,300.45338410608747,77.7
20000,40.00000000000292,-126411.6875,-72446.42987510585,297.450605322125,77.8
20500,41.00000000000414,-125528.984375,-70630.49188421923,302.59449396424344,77.9
21000,42.000000000005365,-125690.3046875,-71604.5090403473,298.1149977342646,77.8
21500,43.00000000000659,-126075.5390625,-71339.49534404872,301.6990940756871,77.9
22000,44.00000000000781,-125702.2578125,-71177.45957979979,300.5347320328895,77.9
22500,45.00000000000903,-125488.2578125,-71181.36174827768,299.33367908202115,77.8
23000,46.00000000001025,-125902.3515625,-70682.26944633713,304.3670608516309,77.7
23500,47.000000000011475,-126618.0703125,-71342.19627456836,304.6745798301848,77.4
24000,48.0000000000127,-125859.2890625,-71140.32835858781,301.60493436555106,77.3
24500,49.00000000001392,-125975.6875,-71713.46103209513,299.0874651464465,77.1
25000,50.00000000001514,-126066.2109375,-71572.07872688444,300.36570426885464,76.9
25500,51.000000000016364,-125966.4140625,-71966.94097113446,297.6391972359084,76.8
26000,52.000000000017586,-126035.1171875,-70849.27090862533,304.17835665613035,76.7
26500,53.00000000001881,-126492.4140625,-72045.64894768805,300.1046220107643,76.5
27000,54.00000000002003,-125511.4765625,-70489.24343000678,303.276538864986,76.5
27500,55.00000000002125,-125657.921875,-71582.50693537295,298.0577804082835,76.3
28000,56.000000000022474,-126397.390625,-71215.58044031495,304.1561101458258,76.3
28500,57.0000000000237,-126511.03125,-71655.97527754516,302.35507661986713,76.3
29000,58.00000000002492,-126755.625,-72187.83492876077,300.77169835085334,76.1
29500,59.00000000002614,-126214.671875,-71713.34368009213,300.4053677482456,76.1
30000,60.00000000002736,-125899.71875,-71765.24131239147,298.3833264456719,76.1
30500,61.000000000028585,-126130.828125,-70869.08144388231,304.59671138257875,76
31000,62.00000000002981,-126485.3515625,-71501.06257709436,303.0673948709355,76
31500,63.00000000003103,-126596.5703125,-72196.34427074599,299.84810372360187,76
32000,64.00000000003224,-126226.875,-72383.45280967333,296.7790617150569,75.9
32500,65.00000000002991,-126526.3046875,-72143.62964085815,299.75136455566525,75.9
33000,66.00000000002758,-126823.765625,-72148.04612456751,301.36659357527265,75.8
33500,67.00000000002525,-126006.0078125,-71593.03428698354,299.91836646167366,75.8
34000,68.00000000002292,-127088.1484375,-72361.25409078982,301.6486637380498,75.8
34500,69.00000000002059,-126070.09375,-72291.02015653288,296.42437927806117,75.6
35000,70.00000000001826,-126617.96875,-72283.89346643863,299.4834879701909,75.6
35500,71.00000000001593,-126291.828125,-71440.05186292646,302.3369992144932,75.7
36000,72.0000000000136,-126663.8046875,-72391.8333933748,299.1411775641309,75.6
36500,73.00000000001127,-126640.015625,-72573.00544262817,298.011454304357,75.6
37000,74.00000000000894,-126178.4609375,-71448.03414396895,301.668134199072,75.5
37500,75.00000000000661,-126188.1640625,-72054.14214611665,298.380815662436,75.5
38000,76.00000000000428,-126189.203125,-70981.96709206098,304.29625464409804,75.5
38500,77.00000000000195,-125870.203125,-72276.15986471449,295.4045122927058,75.4
39000,77.99999999999962,-126777.25,-72649.10776707786,298.34840748944447,75.4
39500,78.99999999999729,-126141.125,-71955.44770724926,298.66553445457856,75.4
40000,79.99999999999496,-126939.015625,-72487.32198595884,300.13178749796555,75.4
40500,80.99999999999262,-126964.640625,-72840.68550850102,298.32532856108503,75.4
41000,81.9999999999903,-127132.2265625,-72836.142371919,299.27408521550734,75.3
41500,82.99999999998796,-126459.234375,-71619.24659984233,302.27202236228703,75.3
42000,83.99999999998563,-126567.8828125,-72177.43616079912,299.7942007938466,75.3
42500,84.9999999999833,-126415.796875,-71560.84192237468,302.35451980960147,75.1
43000,85.99999999998097,-126327.171875,-71852.4686178763,300.2586139994614,75.1
43500,86.99999999997864,-126930.828125,-72663.23669728218,299.1170362189129,75.1
44000,87.99999999997631,-126461.9765625,-72184.86847668514,299.1694909988249,75
44500,88.99999999997398,-126371.015625,-71627.93932141061,301.73785691678853,75
45000,89.99999999997165,-126496.4765625,-72189.8736809169,299.3320630913385,75
45500,90.99999999996932,-126211.375,-71760.10468242003,300.1294541963115,75
46000,91.99999999996699,-126527.0078125,-72330.44229835272,298.72554914157945,75
46500,92.99999999996466,-126666.421875,-73191.82487521903,294.7461375520996,74.9
47000,93.99999999996233,-126858.5859375,-73144.94199309126,296.0637381994304,74.9
47500,94.99999999996,-126478.09375,-71718.64880386088,301.8280790865512,74.9
48000,95.99999999995767,-126707.1796875,-73110.477708817,295.419166858097,74.8
48500,96.99999999995534,-127068.234375,-72241.99092966085,302.19626511764113,74.9
49000,97.999999999953,-126280.90625,-71879.13646022975,299.8566126940415,74.9
49500,98.99999999995067,-126346.71875,-71577.48838329525,301.8820152558327,74.8
50000,99.99999999994834,-126768.484375,-72800.50584319775,297.4656026637937,74.8
