#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
12500,24.999999999997023,-126156.2734375,-71311.88466733493,302.268575156975,77.4
13000,25.99999999999647,-126426.6875,-71731.58532533771,301.44579916248335,77.5
13500,26.999999999995914,-126928.1953125,-72647.4600425873,299.16206336563187,77.4
14000,27.99999999999536,-125714.25,-70450.03326742304,304.5824089484518,77.5
14500,28.999999999994806,-126331.1796875,-72582.79837195342,296.22805544114266,77.4
15000,29.99999999999425,-125928.578125,-71510.27447280055,299.9202557684085,77.5
15500,30.999999999993697,-126280.3515625,-71809.39200348128,300.2104627756296,77.6
16000,31.999999999993143,-126754.953125,-72179.0328098794,300.78894197661526,77.5
16500,32.999999999994365,-126365.4375,-71926.01446452644,300.036652833516,77.6
17000,33.99999999999559,-127017.328125,-72732.00666819405,299.18733961008843,77.7
17500,34.99999999999681,-126417.4140625,-71807.50051347603,300.9762917968495,77.5
18000,35.99999999999803,-126497.8984375,-72380.17780041427,298.26362686375313,77.6
18500,36.999999999999254,-126500.3203125,-71946.26953588193,300.6684105167752,77.5
19000,38.000000000000476,-126117.703125,-70832.20494874008,304.69969919096485,77.6
19500,39.0000000000017,-126333.453125,-71890.70486322185,300.0549794379271,77.5
20000,40.00000000000292,-126109.09375,-71249.48107639421,302.35247995935396,77.5
20500,41.00000000000414,-126024.21875,-71748.3231810357,299.1353899074594,77.5
21000,42.000000000005365,-126315.1796875,-71989.57786440873,299.4093402412723,77.5
21500,43.00000000000659,-126863.609375,-72301.05712288409,300.7152654265133,77.3
22000,44.00000000000781,-127350.578125,-72778.801468572,300.7661046757166,77.2
22500,45.00000000000903,-126444.8828125,-72249.62520314474,298.6909630171035,76.9
23000,46.00000000001025,-126805.515625,-71632.45463070436,304.08001452405324,76.6
23500,47.000000000011475,-126550.875,-72842.72545163194,296.0063226583769,76.5
24000,48.0000000000127,-126116.6875,-71752.52226651716,299.62187806644704,76.2
24500,49.00000000001392,-126159.921875,-72375.03761925083,296.4292372205644,76
25000,50.00000000001514,-126453.3671875,-72159.72869444056,299.2331780040289,75.9
25500,51.000000000016364,-127000.5390625,-72248.62676595291,301.75890165084496,75.7
26000,52.000000000017586,-127062.546875,-72539.68087895261,300.4965391658302,75.6
26500,53.00000000001881,-126048.6640625,-71490.97638580351,300.68845487553904,75.5
27000,54.00000000002003,-126553.3125,-72217.48641959322,299.4656900659325,75.4
27500,55.00000000002125,-126956.875,-71915.27652232908,303.3554739014341,75.3
28000,56.000000000022474,-126190.625,-72128.38097949722,297.9578738373254,75.2
28500,57.0000000000237,-126371.8125,-72128.23789485148,298.9572566125249,75.1
29000,58.00000000002492,-127139.0078125,-72758.39405024471,299.7125322512592,75
29500,59.00000000002614,-126663.8125,-72643.072078455,297.7291314991906,74.9
30000,60.00000000002736,-126318.96875,-71909.47183296503,299.87171845493583,74.8
30500,61.000000000028585,-125957.640625,-71021.95520126633,302.7717462198603,74.8
31000,62.00000000002981,-126845.484375,-72425.73161987477,299.92824233342367,74.6
31500,63.00000000003103,-126769.859375,-72630.82807128783,298.38107816517635,74.6
32000,64.00000000003224,-126985.6015625,-72526.09378476779,300.1473475930174,74.5
32500,65.00000000002991,-126508.375,-71466.10263134702,303.35918797449654,74.4
33000,66.00000000002758,-127106.4140625,-73585.25036325702,294.97577153989494,74.4
33500,67.00000000002525,-125788.625,-71085.60197492037,301.4894540235069,74.3
34000,68.00000000002292,-125535.9609375,-71716.84653743939,296.61789274541303,74.2
34500,69.00000000002059,-127042.4375,-71930.54106799955,303.74291303546624,74.2
35000,70.00000000001826,-126266.90625,-71389.66373004063,302.4496448408857,74
35500,71.00000000001593,-127135.0078125,-72049.06178270606,303.5998903621243,74
36000,72.0000000000136,-127276.625,-72576.5057855919,301.4734500031523,74
36500,73.00000000001127,-126920.8515625,-72550.63182593009,299.65524676764784,73.9
37000,74.00000000000894,-126657.5625,-72544.73890800541,298.2366373598974,73.9
37500,75.00000000000661,-127285.0703125,-72968.60992216598,299.3589582803025,73.9
38000,76.00000000000428,-126490.2109375,-72401.12455628265,298.1058124379549,73.9
38500,77.00000000000195,-126472.328125,-71596.9965630155,302.43911281459816,73.9
39000,77.99999999999962,-127513.140625,-72803.24348679185,301.5273399116974,73.8
39500,78.99999999999729,-127161.921875,-72639.96875995718,300.49150792659634,73.7
40000,79.99999999999496,-126946.984375,-72875.68197285983,298.00779807154805,73.7
40500,80.99999999999262,-126108.03125,-72190.90892095421,297.1580522350662,73.6
41000,81.9999999999903,-127460.6015625,-73175.6875553322,299.1850939980152,73.6
41500,82.99999999998796,-127060.8515625,-72443.9061112944,301.0150473213571,73.6
42000,83.99999999998563,-127340.5859375,-73042.26106368727,299.2590064554841,73.6
42500,84.9999999999833,-126763.8515625,-72380.52867103764,299.7274633069915,73.5
43000,85.99999999998097,-126069.921875,-71499.6565350201,300.7577752279896,73.4
43500,86.99999999997864,-127538.75,-72923.27635301044,301.0069356407774,73.5
44000,87.99999999997631,-126872.703125,-72724.41296166705,298.4321073108722,73.4
44500,88.99999999997398,-127070.2890625,-72507.02598269586,300.7191830720067,73.4
45000,89.99999999997165,-127373.921875,-73074.9614517237,299.2625092136532,73.4
45500,90.99999999996932,-126703.625,-72057.00080930023,301.17861829918223,73.4
46000,91.99999999996699,-126741.8359375,-71053.32957517728,306.92083270907716,73.3
46500,92.99999999996466,-126307.4375,-71556.059437247,301.7559572823989,73.4
47000,93.99999999996233,-126384.109375,-72123.06949380925,299.0535144836105,73.3
47500,94.99999999996,-126619.90625,-72885.94286412979,296.14859267097216,73.3
48000,95.99999999995767,-127091.28125,-73388.56510114437,295.9763770984808,73.3
48500,96.99999999995534,-126111.9375,-71085.64872673922,303.27109621682683,73.2
49000,97.999999999953,-127266.6953125,-72769.99898485781,300.3523080319157,73.2
49500,98.99999999995067,-127003.546875,-72308.31221985328,301.4465293135191,73.2
50000,99.99999999994834,-127452.953125,-73982.70095149707,294.6951784894554,73.2
