#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
27500,55.00000000002125,-126717.390625,-72398.11400124198,299.4019193738347,77.4
28000,56.000000000022474,-126670.6015625,-72505.0010936649,298.55487319417716,77.3
28500,57.0000000000237,-126605.890625,-72102.5874661624,300.41625353369807,77.3
29000,58.00000000002492,-126320.265625,-71264.1535058741,303.4632761386526,77.2
29500,59.00000000002614,-127402.734375,-73157.31967451447,298.9948005208058,77.1
30000,60.00000000002736,-126731.40625,-72423.85268763686,299.3373031399538,77.1
30500,61.000000000028585,-127021.109375,-73044.1445605536,297.5151340721431,77
31000,62.00000000002981,-125812.671875,-70765.16501478013,303.41584489152797,77
31500,63.00000000003103,-127309.46875,-73343.73032675468,297.4532554301183,76.9
32000,64.00000000003224,-126586.296875,-72250.1336194902,299.4949966434983,76.8
32500,65.00000000002991,-126716.8359375,-71829.0393214256,302.5355394711884,76.8
33000,66.00000000002758,-127100.3125,-72821.00649752893,299.1816056753522,76.8
33500,67.00000000002525,-127039.640625,-72651.48788378062,299.7815570098398,76.7
34000,68.00000000002292,-127388.7109375,-73790.46330106258,295.4276863548048,76.7
34500,69.00000000002059,-127012.484375,-72232.2887546164,301.9424545363594,76.6
35000,70.00000000001826,-126933.796875,-72817.37884273054,298.283784976099,76.6
35500,71.00000000001593,-127336.453125,-73283.78209919413,297.93241843965313,76.5
36000,72.0000000000136,-126866.328125,-72004.04027276905,302.39493795124395,76.5
36500,73.00000000001127,-126356.234375,-72409.80247091688,297.3468400053764,76.4
37000,74.00000000000894,-127228.6796875,-72827.46177718497,299.85357079476694,76.4
37500,75.00000000000661,-127548.7734375,-73228.79390101251,299.40579375201935,76.4
38000,76.00000000000428,-127149.9140625,-73339.23985009035,296.5985584378892,76.3
38500,77.00000000000195,-127012.671875,-72098.99244940351,302.6782026900559,76.3
39000,77.99999999999962,-127528.90625,-73070.65022717352,300.16795864057116,76.2
39500,78.99999999999729,-127343.21875,-72708.0493574246,301.14308581011363,76.2
40000,79.99999999999496,-126783.2265625,-72206.28248676955,300.8221542237033,76.2
40500,80.99999999999262,-127588.0703125,-73516.13312037906,298.0386114439094,76.1
41000,81.9999999999903,-126814.609375,-72081.76414250629,301.6814643704644,76
41500,82.99999999998796,-127512.859375,-72871.70718645205,301.17606232800455,75.9
42000,83.99999999998563,-127617.390625,-73381.80562268809,298.94062029818554,75.9
42500,84.9999999999833,-127175.0703125,-72648.39111788897,300.5450996894816,75.9
43000,85.99999999998097,-126788.015625,-72158.79022888403,301.11032315090097,75.8
43500,86.99999999997864,-126392.46875,-71991.22808619449,299.8536962095211,75.8
44000,87.99999999997631,-127372.8984375,-72769.66123187658,300.96707908363516,75.8
44500,88.99999999997398,-126864.5078125,-72564.50428160792,299.29568819118657,75.7
45000,89.99999999997165,-127136.2109375,-72756.23293336842,299.7364987519507,75.7
45500,90.99999999996932,-127490.015625,-73229.37208023726,299.07874024699225,75.7
46000,91.99999999996699,-126566.7421875,-72228.12452115631,299.50852508791576,75.6
46500,92.99999999996466,-127257.3125,-72871.26163479476,299.7699716988409,75.6
47000,93.99999999996233,-127701.984375,-73876.74973858427,296.67881390455364,75.6
47500,94.99999999996,-128062.78125,-73452.83273600024,301.00407108231923,75.6
48000,95.99999999995767,-127016.0390625,-72207.39840115397,302.0992404950497,75.6
48500,96.99999999995534,-126701.1328125,-72821.07300676173,296.9810042492238,75.5
49000,97.999999999953,-126615.484375,-71995.34233461192,301.0602566863174,75.5
49500,98.99999999995067,-127180.46875,-73246.8693661457,297.27610855559067,75.5
50000,99.99999999994834,-126592.59375,-72437.74556866521,298.49560775996406,75.5
