#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
500,1.0000000000000007,-123145.828125,-69274.88267143432,296.90355366794637,0
1000,2.0000000000000013,-123462.703125,-69222.2368618428,298.9401253411973,76.8
1500,2.999999999999891,-123493.4375,-69171.08311440633,299.39144236097263,75.7
2000,3.999999999999781,-123610.8671875,-68534.5712552222,303.54670495352127,76
2500,4.999999999999671,-123416.734375,-68995.53685865708,299.9362049696113,76.2
3000,5.999999999999561,-123851.640625,-69129.35140160681,301.5956374716867,75.5
3500,6.999999999999451,-123583.1953125,-69162.88258893555,299.93132853542267,75.9
4000,7.999999999999341,-124585.921875,-69927.35395452753,301.244444799603,75.9
4500,8.999999999999675,-124238.7265625,-69754.99827420327,300.2808361664536,76.7
5000,10.000000000000009,-124042.984375,-69523.7463990004,300.47654374833945,76.8
5500,11.000000000000343,-124132.5390625,-69913.32556641637,298.82299314653665,75.5
6000,12.000000000000677,-123833.3203125,-69177.98339077516,301.22663751959345,76.1
6500,13.00000000000101,-123968.4375,-69846.68811273517,298.28583085952386,76.6
7000,14.000000000001345,-123635.9296875,-69456.4664512499,298.603914136424,76.7
7500,15.000000000001679,-124056.84375,-69290.82091979333,301.83667024303145,77.1
8000,16.00000000000201,-124869.265625,-70693.8185254634,298.5817796583261,77.2
8500,17.000000000001457,-124544.34375,-69857.53592416784,301.40008580768153,77.5
9000,18.000000000000902,-124644.4375,-69959.82275514491,301.38799889273895,77.8
9500,19.000000000000348,-123963.734375,-69957.53562971833,297.64898671386123,77.8
10000,19.999999999999794,-124313.234375,-70271.52160933986,297.844718174793,78
10500,20.99999999999924,-124925.0625,-70763.16240008082,298.5071169195514,78.3
11000,21.999999999998685,-123694.953125,-69125.73882897221,300.7519825194745,78.2
11500,22.99999999999813,-125155.390625,-70802.0818254099,299.5620440728949,78.3
12000,23.999999999997577,-124754.390625,-70573.72496547026,298.61054115478674,78.3
12500,24.999999999997023,-123432.2734375,-68803.8825635754,301.0781274594518,78.3
13000,25.99999999999647,-124327.4453125,-69533.68707576767,301.98953076349505,78.4
13500,26.999999999995914,-124859.84375,-69684.86129793501,304.090604418757,78.4
14000,27.99999999999536,-124559.2109375,-70637.60912506183,297.1827403953834,78.4
14500,28.999999999994806,-124148.796875,-69824.86910186615,299.4001139064234,78.5
15000,29.99999999999425,-124238.390625,-70245.35089571564,297.5764623024279,78.5
15500,30.999999999993697,-124254.984375,-70593.63347975677,295.7483972348922,78.5
16000,31.999999999993143,-124695.484375,-70475.24756129878,298.8286330445306,78.6
16500,32.999999999994365,-124933.8203125,-70779.44654627464,298.46563639232147,78.6
17000,33.99999999999559,-124411.578125,-69505.33736857539,302.6094653041083,78.7
17500,34.99999999999681,-124728.0703125,-70094.10400498193,301.10885582393854,78.7
18000,35.99999999999803,-124891.9765625,-70356.11982433847,300.56813615500494,78.8
18500,36.999999999999254,-124534.53125,-70490.68007844593,297.85650375426906,78.8
19000,38.000000000000476,-124940.3671875,-69994.78771489626,302.8262761384455,78.7
19500,39.0000000000017,-124573.546875,-70141.86484829884,299.9939891491468,78.7
20000,40.00000000000292,-124346.640625,-70048.45735337655,299.2582260312155,78.8
20500,41.00000000000414,-124819.71875,-70631.53095358412,298.65199855179117,78.8
21000,42.000000000005365,-125010.3515625,-71412.21792990516,295.3999825231131,78.8
21500,43.00000000000659,-125167.4609375,-70220.56260971632,302.83354485790835,78.9
22000,44.00000000000781,-124752.3671875,-70285.66008925578,300.18702582450214,78.9
22500,45.00000000000903,-124930.25,-70725.12203541747,298.74536235088664,78.9
23000,46.00000000001025,-124732.9765625,-70316.56982843424,299.9098011210997,78.9
23500,47.000000000011475,-124413.8359375,-70750.10955914017,295.7614894383621,78.9
24000,48.0000000000127,-124884.875,-70494.55441408069,299.7660302995375,78.9
24500,49.00000000001392,-125492.8125,-69909.26806340576,306.3423470618283,78.7
25000,50.00000000001514,-125338.28125,-71285.54646153923,297.90546479266953,78.5
25500,51.000000000016364,-124781.1328125,-70154.20452770998,301.07006656673946,78.4
26000,52.000000000017586,-125859.84375,-71856.74619059291,297.6318948826525,78.1
26500,53.00000000001881,-125100.1171875,-70150.41098373715,302.8490201451797,78
27000,54.00000000002003,-125542.0078125,-70906.4020225287,301.11789164394213,77.8
27500,55.00000000002125,-125457.53125,-70618.00557391805,302.24177277021636,77.7
28000,56.000000000022474,-124952.65625,-70995.92513829377,297.37635150992276,77.6
28500,57.0000000000237,-125392.3671875,-71151.49628566793,298.9423554609679,77.5
29000,58.00000000002492,-125294.953125,-70461.4093042151,302.2088044590002,77.4
29500,59.00000000002614,-125394.3046875,-71060.56277624561,299.45420340605335,77.4
30000,60.00000000002736,-124877.1640625,-69502.52967283153,305.19096323503686,77.3
30500,61.000000000028585,-125470.90625,-71430.65502833202,297.8366630422635,77.2
