#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
500,1.0000000000000007,-2186139.6600706913,-1738762.3683399213,300.165441458453,0
1000,2.0000000000000013,-2190392.4079012815,-1744208.8031531842,299.36454345415115,16.3
1500,2.999999999999891,-2194981.795054689,-1748173.2365085206,299.7838529187945,16.3
2000,3.999999999999781,-2198810.581887519,-1752527.4809452868,299.43129990242875,16.2
2500,4.999999999999671,-2200620.072811736,-1753876.4815735896,299.7402634450922,16.2
3000,5.999999999999561,-2202090.2766707037,-1756932.3213494061,298.6763893643763,16.1
3500,6.999999999999451,-2204043.764062453,-1756306.808447964,300.4067560500265,16.2
4000,7.999999999999341,-2206107.3445413467,-1759183.124819079,299.86145517672117,16.2
4500,8.999999999999675,-2204222.9889895394,-1755500.4967830393,301.06799664422385,16.3
5000,10.000000000000009,-2208623.2495492883,-1760884.9157093237,300.40768076316226,16.3
5500,11.000000000000343,-2207061.580949733,-1759656.867092639,300.1838401899174,16.3
6000,12.000000000000677,-2209231.0422270745,-1762667.4139686464,299.6195182301434,16.3
6500,13.00000000000101,-2210800.1799060833,-1765254.6256992132,298.9364467985536,16.2
7000,14.000000000001345,-2207976.5627397634,-1760527.5239582346,300.21357976489486,16.1
7500,15.000000000001679,-2206286.299490452,-1760249.0004421293,299.2663804142014,16.1
8000,16.00000000000201,-2207103.5144901425,-1759462.6889497177,300.3422580823104,16.1
8500,17.000000000001457,-2211135.5635470916,-1762864.7638091655,300.76493595755267,16.1
9000,18.000000000000902,-2212067.655708872,-1765233.3232190532,299.8011458107604,16.1
9500,19.000000000000348,-2214077.79063694,-1767513.2640099027,299.62012098583773,16.1
10000,19.999999999999794,-2213570.9456338976,-1764184.2804558254,301.5136200071027,16.1
10500,20.99999999999924,-2212410.2086095717,-1764456.831557999,300.5519628752366,16.1
11000,21.999999999998685,-2214567.520987274,-1767840.05115388,299.7294468733445,16.1
11500,22.99999999999813,-2211517.384602774,-1763234.7899422173,300.77284969887086,16.1
12000,23.999999999997577,-2213562.307130318,-1766078.2010967955,300.2371079532271,16.1
12500,24.999999999997023,-2213262.307406476,-1765995.4732697974,300.0913305165127,16.1
13000,25.99999999999647,-2212810.275953172,-1766377.7447354482,299.53155936002577,16.1
13500,26.999999999995914,-2212884.4921312463,-1765457.773652539,300.19860407508276,16.1
14000,27.99999999999536,-2214108.5692146253,-1766585.1363220105,300.2634941025439,16.1
14500,28.999999999994806,-2214560.837295372,-1767872.6018304913,299.70312278009504,16.1
15000,29.99999999999425,-2216415.298573952,-1768439.3987797145,300.567074390997,16.1
15500,30.999999999993697,-2215920.891404543,-1769471.7568518913,299.54269928029106,16.1
16000,31.999999999993143,-2215662.4681364894,-1766997.626829344,301.02931607644547,16.1
16500,32.999999999994365,-2215035.5142424107,-1765528.7222785822,301.5942184423475,16.1
17000,33.99999999999559,-2214419.937765131,-1767743.2883186056,299.69534920200186,16.1
17500,34.99999999999681,-2217847.687911123,-1769431.0790267761,300.8627658376406,16.1
18000,35.99999999999803,-2213303.973940119,-1764416.140524206,301.1789314592716,16.1
